index,time,time_str,pm2_5,pm10,carbon_monoxide,ozone,sulphur_dioxide,nh3,us_aqi,temperature,humidity,pressure,wind_speed,wind_direction,wind_direction_sin,wind_direction_cos,is_wind_from_high_pm,is_wind_from_low_pm,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_24h,co_lag_1h,o3_lag_1h,so2_lag_1h,temp_lag_1h,wind_speed_lag_1h,humidity_lag_1h,pressure_lag_1h,ozone_lag_3h,pm2_5_rolling_min_3h,pm2_5_rolling_mean_3h,pm2_5_rolling_max_3h,pm2_5_rolling_min_12h,pm2_5_rolling_mean_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_max_24h,pm10_rolling_min_3h,pm10_rolling_mean_3h,pm10_rolling_mean_12h,pm10_rolling_mean_24h,temp_rolling_mean_3h,humidity_rolling_mean_3h,wind_speed_rolling_mean_3h,pressure_rolling_mean_3h,temp_rolling_mean_12h,humidity_rolling_mean_12h,wind_speed_rolling_mean_12h,pressure_rolling_mean_12h,ozone_rolling_mean_3h,ozone_rolling_mean_12h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_hot,is_night,is_morning_rush,is_evening_rush,is_high_pm2_5,is_high_o3,temp_humidity_interaction,temp_wind_interaction,wind_direction_temp_interaction,wind_direction_humidity_interaction,pressure_humidity_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,pm2_5_pressure_interaction,pm10_temperature_interaction,pm10_pressure_interaction,co_pressure_interaction,o3_temp_interaction,so2_humidity_interaction
0,2025-06-25 20:00:00+00:00,2025-06-25 20:00:00,26.55,104.25,156.25,65.94,0.48,16.07,81.0,34.94,55.0,995.0,4.12,180.0,0.0,-1.0,0,1,26.53,26.59,25.91,25.34,104.32,103.73,99.93,100.86,159.57,67.51,0.51,35.94,4.12,52.0,995.0,68.33,25.91,26.395,26.59,25.08,27.518461538461533,31.9,30.5192,46.72,99.93,103.0575,102.18538461538462,118.7764,36.69,50.0,3.3475,994.75,39.863076923076925,42.15384615384615,3.8015384615384615,992.5384615384615,67.49,73.4523076923077,0.0007538635506973076,0.03428126217374363,0.04775059194948701,-0.000671012269938585,0.09864053114132153,0.03361094586555622,-0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1921.6999999999998,143.9528,0.0,0.0,54725.0,927.6569999999999,1460.25,26417.25,3642.495,103728.75,155468.75,2303.9435999999996,26.4
1,2025-06-12 21:00:00+00:00,2025-06-12 21:00:00,37.72,124.12,210.22,69.04,1.55,35.42,106.0,35.94,46.0,995.0,0.0,0.0,0.0,1.0,0,0,36.58,35.35,34.31,38.15,119.94,116.59,112.39,140.28,218.59,72.27,1.65,35.94,0.0,46.0,996.0,84.14,34.31,35.989999999999995,37.72,26.18,30.687692307692313,37.72,35.3984,46.4,112.39,118.26,100.47076923076922,124.18,36.19,46.25,0.0,995.75,40.63230769230769,32.53846153846154,1.8215384615384616,994.8461538461538,75.8175,98.50999999999999,0.031164570803717897,0.26153846153846155,-0.011271297509829612,0.034850758712689736,0.29103390888287917,-0.11519817507841458,-0.7071067811865477,0.7071067811865474,0.6513724827222223,-0.7587581226927909,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0,1653.2399999999998,0.0,0.0,0.0,45770.0,1355.6568,1735.12,37531.4,4460.8728,123499.40000000001,209168.9,2481.2976,71.3
2,2025-07-31 01:00:00+00:00,2025-07-31 01:00:00,39.18,162.64,146.15,44.78,0.71,14.58,110.0,31.94,70.0,995.0,0.0,0.0,0.0,1.0,0,0,37.31,35.85,35.17,49.06,155.47,149.7,145.81,219.61,146.13,46.46,0.63,31.94,2.06,70.0,995.0,48.77,35.17,36.877500000000005,39.18,35.17,39.95076923076923,45.6,43.974399999999996,50.96,145.81,153.405,160.69076923076923,185.2712,32.44,68.0,1.03,994.5,34.47846153846154,60.30769230769231,0.3169230769230769,994.3076923076923,46.910000000000004,49.36615384615384,0.050120611096220784,0.03186726362918096,-0.20138605788830008,0.04611822216504784,0.10429114611624107,-0.2594144164655527,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,0,0,1,0,2235.8,0.0,0.0,0.0,69650.0,1251.4092,2742.6,38984.1,5194.7216,161826.8,145419.25,1430.2732,49.699999999999996
3,2025-08-01 14:00:00+00:00,2025-08-01 14:00:00,41.88,150.58,165.92,63.48,3.77,1.64,117.0,33.94,66.0,996.0,4.12,230.0,-0.7660444431,-0.6427876097,0,1,42.5,42.9,43.11,43.74,148.62,146.93,144.99,141.46,164.54,66.16,4.08,33.94,4.12,66.0,996.0,72.11,41.88,42.5975,43.11,34.63,40.783846153846156,43.11,37.0184,43.74,144.99,147.78,143.99615384615385,131.9652,34.44,62.5,4.63,995.5,33.40153846153846,62.07692307692308,2.7715384615384617,997.3076923076923,67.66499999999999,61.61692307692307,-0.014588235294117588,-0.022180714452486476,-0.042524005486968434,0.01318799623200113,0.0291142700929471,0.06447052170224801,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0,2240.04,139.8328,-25.999548398813996,-50.5589332446,65736.0,1421.4072,2764.0800000000004,41712.48,5110.6852,149977.68000000002,165256.31999999998,2154.5112,248.82
4,2025-08-05 14:00:00+00:00,2025-08-05 14:00:00,26.33,116.55,131.3,62.12,1.14,0.86,81.0,35.94,56.0,997.0,5.14,230.0,-0.7660444431,-0.6427876097,0,1,26.52,26.47,26.51,27.2,118.65,116.69,112.96,111.55,122.34,65.35,1.15,36.94,5.14,49.0,996.0,71.28,26.33,26.4575,26.52,26.33,27.952307692307688,32.18,28.328800000000005,32.18,112.96,116.21249999999999,120.83000000000001,120.42080000000001,36.69,50.75,6.6850000000000005,996.25,34.247692307692304,55.69230769230769,7.596153846153848,997.9230769230769,66.83,61.322307692307696,-0.007164404223227801,-0.020096762188314205,-0.0319852941176471,-0.01769911504424786,0.13100436681222707,0.04482294935006723,-0.4999999999999997,-0.8660254037844388,0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,2012.6399999999999,184.7316,-27.531637285013996,-42.8984888136,55832.0,946.3001999999999,1474.48,26251.01,4188.807,116200.34999999999,130906.1,2232.5928,63.839999999999996
5,2025-04-20 11:00:00+00:00,2025-04-20 11:00:00,11.9,40.59,139.27,146.93,1.06,2.8,50.0,37.94,6.0,1000.0,2.06,310.0,-0.7660444431,0.6427876097,0,1,12.73,13.93,15.9,,41.79,43.94,48.39,,141.53,146.98,1.3,37.94,3.09,7.0,1000.0,147.0,11.9,13.615,15.9,11.9,16.255454545454544,25.36,16.255454545454544,25.36,40.59,43.6775,51.105454545454556,51.105454545454556,37.19,8.0,2.8325,1000.75,31.446363636363632,19.636363636363637,2.962727272727273,1002.1818181818181,146.78500000000003,122.05181818181819,-0.06520031421838178,-0.3953252032520325,,-0.028715003589375346,-0.34627154131100013,,0.258819045102521,-0.9659258262890682,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,227.64,78.15639999999999,-29.063726171213997,-4.596266658599999,6000.0,451.486,71.4,11900.0,1539.9846,40590.0,139270.0,5574.5242,6.36
6,2025-07-25 13:00:00+00:00,2025-07-25 13:00:00,37.54,157.68,156.72,70.9,1.87,7.01,106.0,36.94,56.0,992.0,2.06,270.0,-1.0,-0.0,0,1,36.72,36.48,36.31,21.9,155.29,152.83,151.13,88.3,140.67,75.05,1.86,36.94,2.06,56.0,992.0,77.79,36.31,36.762499999999996,37.54,30.2,36.83538461538462,43.89,31.0804,43.89,151.13,154.23250000000002,146.15,122.59359999999998,36.69,56.0,2.06,992.5,32.94,71.0,0.7923076923076924,993.9230769230769,75.0575,68.03076923076922,0.02233115468409587,-0.08684018486986135,0.7141552511415525,0.015390559598171259,0.049032000532233416,0.785730464326161,-0.2588190451025208,-0.9659258262890683,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0,2068.64,76.0964,-36.94,-56.0,55552.0,1386.7276,2102.24,37239.68,5824.6992,156418.56,155466.24,2619.046,104.72
7,2025-07-12 06:00:00+00:00,2025-07-12 06:00:00,46.51,114.93,245.81,90.91,3.13,11.48,128.0,32.94,62.0,1002.0,3.09,230.0,-0.7660444431,-0.6427876097,0,1,37.75,31.9,29.78,35.24,101.89,91.45,83.4,107.58,241.96,75.31,2.9,30.94,0.0,66.0,1002.0,49.92,29.78,36.485,46.51,27.35,33.941538461538464,46.51,36.716,46.51,83.4,97.9175,96.30538461538461,99.8172,30.19,70.0,1.2875,1001.75,27.77076923076923,77.46153846153847,1.2592307692307694,1000.5384615384615,69.035,50.47846153846153,0.23205298013245027,0.6968259759211965,0.3198070374574346,0.12798115614878797,0.4610983981693365,0.06832124930284447,1.0,6.123233995736766e-17,0.6513724827222223,-0.7587581226927909,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,2042.2799999999997,101.78459999999998,-25.233503955713996,-47.4947554722,62124.0,1532.0394,2883.62,46603.02,3785.7942,115159.86,246301.62,2994.5753999999997,194.06
8,2025-06-23 21:00:00+00:00,2025-06-23 21:00:00,19.64,83.62,163.83,69.1,3.97,12.76,67.0,32.94,58.0,990.0,4.12,230.0,-0.7660444431,-0.6427876097,0,1,19.08,20.74,24.79,25.74,81.16,83.09,88.18,101.36,174.68,67.45,3.18,32.94,7.2,58.0,991.0,66.28,19.08,21.0625,24.79,19.08,28.006923076923076,31.91,29.770799999999994,36.18,81.16,84.0125,94.9353846153846,106.28359999999999,34.44,56.0,5.1450000000000005,990.75,38.01692307692308,49.76923076923077,3.643076923076923,990.6153846153846,67.48750000000001,75.41846153846154,0.029350104821803058,-0.3769035532994924,-0.2369852369852369,0.0303104977821588,-0.15244273261706864,-0.17501973164956586,-0.7071067811865477,0.7071067811865474,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,0,0,0,1910.52,135.7128,-25.233503955713996,-44.4305776998,57420.0,646.9416,1139.1200000000001,19443.600000000002,2754.4428,82783.8,162191.7,2276.1539999999995,230.26000000000002
9,2025-03-11 16:00:00+00:00,2025-03-11 16:00:00,45.06,64.28,894.55,70.1,3.99,47.12,125.0,22.94,56.0,1013.0,0.0,0.0,0.0,1.0,0,0,39.11,34.97,31.71,145.45,55.59,49.25,43.2,183.94,794.41,77.25,4.05,22.94,0.0,53.0,1013.0,101.57,31.71,37.712500000000006,45.06,27.14,31.998461538461534,45.06,47.3336,145.45,43.2,53.080000000000005,45.09615384615385,63.962799999999994,23.69,49.75,0.0,1012.5,22.786153846153848,51.0,2.6923076923076925,1013.9230769230769,82.9725,107.06923076923076,0.15213500383533632,0.5426223895926053,-0.6902028188380886,0.15632307969059178,0.6025928696085765,-0.6505382189844514,-0.8660254037844384,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,1284.64,0.0,0.0,0.0,56728.0,1033.6764,2523.36,45645.78,1474.5832,65115.64,906179.1499999999,1608.094,223.44
10,2025-08-10 00:00:00+00:00,2025-08-10 00:00:00,25.76,104.34,143.65,56.01,2.79,1.26,80.0,31.94,66.0,1001.0,3.09,230.0,-0.7660444431,-0.6427876097,0,1,24.32,23.51,23.71,31.83,100.03,97.93,99.09,116.12,139.87,53.45,1.91,32.94,2.06,62.0,1000.0,49.55,23.51,24.325,25.76,23.51,28.58,33.1,29.9644,33.59,97.93,100.3475,109.84615384615384,114.57560000000001,32.69,63.0,1.2875,1000.25,34.709230769230764,54.76923076923077,1.8223076923076922,1000.3846153846154,52.4475,53.349230769230765,0.059210526315789526,-0.0999301187980433,-0.1907005969211435,0.04308707387783667,-0.04912056866855008,-0.10144677919393731,0.0,1.0,0.8978045395707416,-0.4403941515576344,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,2108.04,98.6946,-24.467459512614,-50.5589332446,66066.0,822.7744000000001,1700.16,25785.760000000002,3332.6196000000004,104444.34,143793.65,1788.9594,184.14000000000001
11,2025-04-13 21:00:00+00:00,2025-04-13 21:00:00,49.62,114.27,413.08,54.54,2.35,16.75,136.0,30.94,40.0,1005.0,4.12,130.0,0.7660444431,-0.6427876097,1,1,47.87,46.27,45.23,51.98,111.09,109.87,109.94,95.93,403.89,57.35,2.51,30.94,0.0,40.0,1005.0,62.99,45.23,47.2475,49.62,32.1,39.472307692307695,49.62,46.01959999999999,62.24,109.87,111.29249999999999,102.56923076923076,115.00120000000001,31.44,39.25,1.03,1005.25,34.94,30.923076923076923,1.4261538461538463,1004.9230769230769,58.8825,89.87076923076923,0.03655734280342595,0.30613319294551183,-0.04540207772220084,0.028625438833378276,0.14613841524573715,0.1911810695298654,-0.7071067811865477,0.7071067811865474,0.48530196253108104,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,0,0,1,0,1237.6000000000001,127.4728,23.701415069514,30.641777724,40200.0,1535.2428,1984.8,49868.1,3535.5138,114841.34999999999,415145.39999999997,1687.4676,94.0
12,2025-04-04 11:00:00+00:00,2025-04-04 11:00:00,16.02,28.72,370.5,163.08,6.32,11.78,59.0,33.94,21.0,1009.0,0.0,0.0,0.0,1.0,0,0,15.32,16.13,16.98,,28.63,30.98,33.55,,363.83,160.22,5.07,32.94,3.09,19.0,1010.0,158.79,15.32,16.1125,16.98,15.32,30.470909090909085,53.89,30.470909090909085,53.89,28.63,30.47,55.722727272727276,55.722727272727276,32.69,20.5,2.3175,1010.5,26.34363636363636,36.18181818181818,3.424545454545455,1012.8181818181819,160.57750000000001,113.14090909090909,0.04569190600522188,-0.6145332050048123,,0.0031435557107928696,-0.623443031336043,,0.258819045102521,-0.9659258262890682,0.7247927872291199,0.6889669190756866,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,1,712.74,0.0,0.0,0.0,21189.0,543.7188,336.42,16164.18,974.7567999999999,28978.48,373834.5,5534.9352,132.72
13,2025-04-17 17:00:00+00:00,2025-04-17 17:00:00,73.4,138.33,495.01,105.5,8.76,16.78,160.0,31.94,45.0,1001.0,0.0,0.0,0.0,1.0,0,0,70.65,67.95,63.62,42.76,137.42,138.86,137.28,121.18,448.18,112.86,8.5,33.94,0.0,38.0,1000.0,129.79,63.62,68.905,73.4,58.58,68.56846153846153,79.4,58.87,79.4,137.28,137.9725,138.64000000000001,128.3948,34.19,38.25,0.7725,1000.0,34.40153846153846,34.61538461538461,2.376923076923077,1001.1538461538462,117.2675,145.20615384615382,0.0389242745930644,0.18387096774193556,0.7165575304022453,0.006622034638335214,0.015489649097048992,0.14152500412609345,-0.9659258262890683,-0.25881904510252063,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,1,1,1,1437.3,0.0,0.0,0.0,45045.0,2344.396,3303.0000000000005,73473.40000000001,4418.260200000001,138468.33000000002,495505.01,3369.67,394.2
14,2025-05-16 15:00:00+00:00,2025-05-16 15:00:00,27.66,87.17,179.83,112.65,2.58,10.45,84.0,40.6,7.0,999.0,2.54,237.0,-0.8386705679,-0.544639035,0,1,25.92,24.51,24.07,28.31,80.89,76.45,75.31,89.38,158.68,118.54,2.58,42.28,3.87,6.0,998.0,128.08,24.07,25.54,27.66,24.07,33.43923076923077,47.82,34.477999999999994,47.82,75.31,79.955,109.72769230769232,114.2396,43.637499999999996,6.0,4.5125,998.0,44.306923076923084,8.153846153846153,6.9069230769230785,999.0769230769231,121.13250000000002,118.27615384615385,0.06712962962962957,0.03984962406015032,-0.022960084775697585,0.07763629620472248,0.04170650095602288,-0.0247258894607294,-0.7071067811865471,-0.7071067811865479,-0.10116832198743204,-0.9948693233918952,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,1,284.2,103.12400000000001,-34.050025056740004,-5.8706939753,6993.0,1122.996,193.62,27632.34,3539.1020000000003,87082.83,179650.17,4573.59,18.060000000000002
15,2025-04-20 07:00:00+00:00,2025-04-20 07:00:00,21.24,60.84,187.27,147.45,3.38,6.52,70.0,34.94,14.0,1003.0,3.09,50.0,0.7660444431,0.6427876097,1,0,25.36,19.68,16.59,,69.73,62.09,55.99,,244.46,126.06,4.11,32.94,3.09,21.0,1003.0,100.12,16.59,20.717499999999998,25.36,12.48,17.764285714285712,25.36,17.764285714285712,25.36,55.99,62.1625,55.35000000000001,55.35000000000001,31.439999999999998,22.0,3.3475,1003.25,28.164285714285715,26.285714285714285,3.0371428571428574,1003.0,120.99499999999999,107.91857142857144,-0.1624605678233439,0.7019230769230768,,-0.12749175390793058,0.4096385542168677,,0.9659258262890683,-0.25881904510252063,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,1,489.15999999999997,107.96459999999999,26.765592841913996,10.7246222034,14042.0,742.1255999999998,297.35999999999996,21303.719999999998,2125.7496,61022.520000000004,187831.81,5151.902999999999,47.32
16,2025-05-25 20:00:00+00:00,2025-05-25 20:00:00,80.22,113.5,514.46,126.7,7.93,32.58,164.0,32.94,46.0,1001.0,0.0,0.0,0.0,1.0,0,0,78.03,76.44,73.6,70.1,109.79,107.41,103.89,111.84,495.52,132.67,8.12,32.94,0.0,46.0,1001.0,147.05,73.6,77.07249999999999,80.22,61.94,68.63538461538461,80.22,69.9004,80.22,103.89,108.64750000000001,100.19846153846153,107.14959999999999,33.19,45.25,0.515,1000.5,34.247692307692304,40.07692307692308,2.692307692307693,999.0,136.725,155.03307692307692,0.028066128412149144,0.2130651746559807,0.14436519258202576,0.03379178431551137,0.16673519736842105,0.014842632331902687,-0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,1,1,1515.2399999999998,0.0,0.0,0.0,46046.0,2642.4467999999997,3690.12,80300.22,3738.6899999999996,113613.5,514974.46,4173.498,364.78
17,2025-06-11 16:00:00+00:00,2025-06-11 16:00:00,32.63,112.65,170.94,88.51,1.48,22.61,94.0,37.94,27.0,996.0,0.0,0.0,0.0,1.0,0,0,31.09,29.28,27.63,29.69,107.46,102.12,97.92,110.1,162.47,93.21,1.44,39.94,3.09,22.0,996.0,106.82,27.63,30.1575,32.63,26.86,33.39461538461538,40.41,33.0124,40.41,97.92,105.0375,123.37769230769233,125.56120000000001,41.44,21.75,4.3725000000000005,995.5,40.47846153846154,32.69230769230769,5.460769230769231,996.4615384615385,96.8625,97.90538461538462,0.04953361209392096,0.03194180898165723,0.09902324014819809,0.04829704075935243,-0.004770739464616945,0.023160762942779398,-0.8660254037844384,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1024.3799999999999,0.0,0.0,0.0,26892.0,1237.9822,881.0100000000001,32499.480000000003,4273.941,112199.40000000001,170256.24,3358.0694,39.96
18,2025-03-03 04:00:00+00:00,2025-03-03 04:00:00,91.12,130.13,1495.36,14.13,5.07,57.76,169.0,15.94,82.0,1013.0,2.06,360.0,-0.0,1.0,0,0,81.64,65.37,53.86,117.78,117.16,96.58,80.3,142.75,1321.79,8.67,5.07,15.94,0.0,88.0,1012.0,33.97,53.86,72.9975,91.12,49.04,66.14846153846153,91.12,63.56,132.46,80.3,106.04249999999999,95.33230769230771,88.14521739130433,16.19,81.0,1.03,1011.5,17.94,69.07692307692308,1.1092307692307695,1010.3846153846154,19.3325,37.941538461538464,0.1161195492405684,0.7737979365388361,-0.22635421973170314,0.11070331171048138,0.7481192907039226,-0.08840630472854644,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,1,0,1307.08,32.8364,-0.0,-0.0,83066.0,1452.4528,7471.84,92304.56,2074.2722,131821.69,1514799.68,225.2322,415.74
19,2025-04-20 22:00:00+00:00,2025-04-20 22:00:00,15.99,61.25,160.11,102.77,0.94,9.25,59.0,23.94,33.0,1004.0,0.0,0.0,0.0,1.0,0,0,15.36,14.34,13.44,,60.86,58.05,55.78,,157.97,108.7,0.97,24.94,2.06,25.0,1004.0,117.52,13.44,14.7825,15.99,11.43,13.420769230769233,15.99,14.938636363636363,25.36,55.78,58.985,51.2576923076923,52.09681818181818,26.69,24.25,2.575,1004.0,32.63230769230769,15.923076923076923,2.6146153846153846,1002.3076923076923,110.55499999999999,127.82538461538459,0.041015625000000056,0.17314746881878204,,0.0064081498521196285,0.14080834419817476,,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,1,790.0200000000001,0.0,0.0,0.0,33132.0,382.80060000000003,527.67,16053.960000000001,1466.325,61495.0,160750.44,2460.3138,31.02
20,2025-04-10 21:00:00+00:00,2025-04-10 21:00:00,46.2,134.42,318.16,63.05,2.14,15.94,127.0,31.94,37.0,998.0,3.09,310.0,-0.7660444431,0.6427876097,0,1,45.34,44.36,43.65,57.23,130.86,125.25,121.28,127.7,328.46,65.42,2.11,31.94,1.78,37.0,999.0,73.3,43.65,44.8875,46.2,32.74,39.316153846153846,46.2,48.686800000000005,71.07,121.28,127.95249999999999,113.52307692307694,133.0504,31.94,39.25,4.82,998.5,35.709230769230764,30.46153846153846,3.542307692307692,998.4615384615385,67.55250000000001,91.99461538461539,0.018967798853109823,0.21037463976945248,-0.19273108509522968,0.02720464618676428,0.24072364777552135,0.05262333594361773,-0.7071067811865477,0.7071067811865474,0.8978045395707416,-0.4403941515576344,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,1181.78,98.6946,-24.467459512614,-28.3436443947,36926.0,1475.6280000000002,1709.4,46107.600000000006,4293.3748,134151.15999999997,317523.68000000005,2013.817,79.18
21,2025-03-14 11:00:00+00:00,2025-03-14 11:00:00,19.56,22.91,473.98,138.76,3.28,12.54,67.0,29.89,25.0,1007.0,5.77,343.0,-0.2923717047,0.956304756,0,0,21.84,20.13,18.21,12.6,25.28,23.38,21.79,22.82,480.65,138.76,3.1,30.36,5.8,24.0,1007.0,135.9,18.21,19.935000000000002,21.84,18.21,40.093076923076914,62.21,40.3424,62.21,21.79,23.34,48.58923076923076,53.1976,29.975,25.0,5.485,1007.75,24.644615384615385,33.23076923076923,3.9000000000000004,1008.8461538461538,137.32999999999998,97.00153846153844,-0.10439560439560445,-0.5114885114885115,0.5523809523809523,-0.09375000000000004,-0.5418,0.003943908851884306,0.258819045102521,-0.9659258262890682,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,1,747.25,172.46529999999998,-8.738990253483001,-7.309292617500001,25175.0,584.6483999999999,488.99999999999994,19696.92,684.7799,23070.37,477297.86000000004,4147.5364,82.0
22,2025-05-22 05:00:00+00:00,2025-05-22 05:00:00,39.46,163.72,163.07,98.56,6.09,6.3,111.0,36.94,39.0,997.0,5.14,310.0,-0.7660444431,0.6427876097,0,1,38.1,37.97,38.36,39.84,160.52,157.99,155.41,186.14,166.06,92.26,6.48,34.94,7.2,46.0,998.0,92.94,37.97,38.472500000000004,39.46,31.02,35.9623076923077,39.46,33.5876,42.98,155.41,159.41,140.81384615384616,133.4044,33.94,45.25,6.6850000000000005,997.5,35.37769230769231,36.15384615384615,3.944615384615385,996.2307692307693,93.445,95.71000000000001,0.03569553805774277,0.06447261936876182,-0.00953815261044183,0.019935210565661526,0.17784172661870504,-0.12044697539486403,0.9659258262890683,0.25881904510252074,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,1,0,0,1,0,1440.6599999999999,189.87159999999997,-28.297681728113997,-29.8757332809,38883.0,1457.6524,1538.94,39341.62,6047.8168,163228.84,162580.78999999998,3640.8064,237.51
23,2025-04-06 20:00:00+00:00,2025-04-06 20:00:00,49.54,124.02,410.44,50.13,2.71,23.27,136.0,27.94,44.0,1005.0,0.0,0.0,0.0,1.0,0,0,47.77,46.58,44.42,,120.3,118.2,112.79,,396.81,54.69,2.96,28.94,0.0,42.0,1005.0,67.12,44.42,47.0775,49.54,38.33,48.28692307692308,69.94,53.2915,74.8,112.79,118.8275,117.34769230769231,125.138,29.44,41.25,0.0,1004.5,34.709230769230764,26.692307692307693,1.1092307692307692,1003.0769230769231,58.24,101.77769230769232,0.03705254343730366,0.24785894206549108,,0.030922693266832908,0.2951127819548871,,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,0,0,1,0,1229.3600000000001,0.0,0.0,0.0,44220.0,1384.1476,2179.7599999999998,49787.7,3465.1188,124640.09999999999,412492.2,1400.6322000000002,119.24
24,2025-07-21 14:00:00+00:00,2025-07-21 14:00:00,19.47,60.67,301.17,52.57,0.61,14.24,66.0,35.94,56.0,996.0,4.12,180.0,0.0,-1.0,0,1,17.02,15.46,14.89,17.27,52.72,46.57,43.36,46.41,264.51,61.01,0.45,36.94,3.09,49.0,996.0,70.08,14.89,16.71,19.47,14.57,26.967692307692303,43.44,28.2148,43.44,43.36,50.83,88.33384615384617,88.8644,37.19,49.75,3.8625,995.5,35.09384615384615,56.0,3.3261538461538462,996.6153846153846,62.684999999999995,64.38538461538462,0.14394829612220914,0.017773131207527437,0.1273885350318471,0.15079666160849778,0.08610812746151096,0.3072613660848956,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,0,0,0,0,2012.6399999999999,148.0728,0.0,0.0,55776.0,699.7517999999999,1090.32,19392.12,2180.4798,60427.32,299965.32,1889.3657999999998,34.16
25,2025-08-07 23:00:00+00:00,2025-08-07 23:00:00,29.84,109.68,162.05,69.16,5.38,1.18,88.0,31.94,70.0,998.0,4.12,230.0,-0.7660444431,-0.6427876097,0,1,29.49,28.9,28.32,25.99,110.04,109.1,107.52,100.13,158.12,68.37,4.83,31.94,3.09,70.0,998.0,59.03,28.32,29.1375,29.84,26.52,27.996153846153845,29.84,28.026,32.27,107.52,109.08500000000001,106.47384615384615,107.11840000000001,32.19,69.0,3.6050000000000004,998.0,34.47846153846154,60.30769230769231,3.167692307692308,997.6153846153846,64.965,65.03230769230768,0.011868429976263188,0.06800286327845377,0.1481338976529435,-0.0032715376226826556,0.03131170662905513,0.09537601118545902,-0.25881904510252157,0.9659258262890681,0.9884683243281114,0.1514277775045767,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,2235.8,131.5928,-24.467459512614,-53.623111017,69860.0,953.0896,2088.8,29780.32,3503.1792000000005,109460.64000000001,161725.90000000002,2208.9704,376.59999999999997
