index,time,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,temperature,humidity,pressure,wind_speed,wind_direction,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_spring,is_summer,is_autumn,is_winter,is_night,is_morning_rush,is_evening_rush,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm2_5_lag_24h,pm2_5_lag_48h,pm2_5_lag_72h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_min_6h,pm2_5_rolling_max_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_min_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm2_5_rolling_min_24h,pm2_5_rolling_max_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,pm10_lag_48h,pm10_lag_72h,pm10_rolling_mean_3h,pm10_rolling_std_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_min_6h,pm10_rolling_max_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_min_12h,pm10_rolling_max_12h,pm10_rolling_mean_24h,pm10_rolling_std_24h,pm10_rolling_min_24h,pm10_rolling_max_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,temp_squared,temp_cubed,temp_change_rate,is_hot,is_cold,humidity_squared,is_high_humidity,is_low_humidity,wind_speed_squared,is_high_wind,is_calm,pressure_change_rate,is_low_pressure,is_high_pressure,pm2_5_squared,pm2_5_change_rate,is_high_pm2_5,is_low_pm2_5,pm10_squared,pm10_change_rate,is_high_pm10,is_low_pm10,no2_squared,no2_change_rate,is_high_no2,o3_squared,o3_change_rate,is_high_o3,co_squared,co_change_rate,is_high_co,so2_squared,so2_change_rate,is_high_so2,temp_humidity_interaction,temp_wind_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,wind_pm2_5_interaction,time_str
0,2025-07-11 18:14:50+00:00,426.06,0.0,12.6,33.75,1.65,42.62,103.35,29.53,4.0,119.0,75.0,119.0,26.0,94.0,1000.0,3.09,230.0,-1.0,-1.8369701987210294e-16,0.7907757369376989,-0.6121059825476626,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,1,45.59,47.45,48.03,39.37,39.31,39.14,23.35,20.5,45.22,2.436165019041317,42.62,47.45,45.76499999999999,2.0574134246672706,42.62,48.03,43.06583333333333,3.1892616937959013,39.37,48.03,38.57458333333334,5.737633188122867,29.16,48.03,-0.0651458653213424,0.0825501651003302,0.0889115993868163,104.78,107.36,109.37,89.99,121.9,113.64,85.09,66.95,105.16333333333334,2.0322975503902274,103.35,107.36,107.32,2.691059270992235,103.35,109.64,107.0675,8.576593013969436,89.99,122.65,107.48416666666668,9.0001651756179,89.99,122.65,-0.0136476426799008,0.1484609401044561,-0.0905491024287223,676.0,17576.0,0.0,0,0,8836.0,1,0,9.5481,0,1,0.0,1,0,1816.4644,-0.0651458653213424,1,0,10681.222499999998,-0.0136476426799008,1,0,158.76,-0.0948275862068965,0,1139.0625,0.0267721326437482,0,181527.1236,-0.0508587850030073,0,2.7225,-0.1269841269841269,0,2444.0,80.34,1108.12,4006.28,131.6958,2025-07-11 18:14:50
1,2025-07-10 10:11:52+00:00,141.01,0.1,0.93,74.42,0.94,30.08,117.13,5.13,4.0,89.0,82.0,89.0,37.0,47.0,995.0,3.09,230.0,0.4999999999999999,-0.8660254037844387,0.8978045395707416,-0.4403941515576344,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,1,0,0,0,0,0,30.06,30.06,32.63,28.95,24.78,37.35,19.22,44.69,30.066666666666663,0.0115470054066583,30.06,30.08,31.636666666666667,1.952932837213638,30.06,34.87,29.200833333333332,3.0894025851826354,25.3,34.87,27.160833333333333,3.938110247166845,22.49,35.0,0.0006653359946773,0.0390328151986183,-0.1946452476572959,113.1,111.23,118.16,104.1,103.82,111.87,60.22,162.12,113.82,3.0151782700184158,111.23,117.13,117.02333333333333,4.91803077121928,111.23,125.43,108.9225,9.839684145891338,91.0,125.43,99.01333333333334,14.228121164934525,70.23,125.43,0.035632183908046,0.1251681075888568,0.0470188611781532,1369.0,50653.0,0.0277777777777776,1,0,2209.0,0,0,9.5481,0,1,-0.001004016064257,1,0,904.8064,0.0006653359946773,0,0,13719.4369,0.035632183908046,1,0,0.8649000000000001,0.0108695652173913,0,5538.3364,-0.0005372011818425,0,19883.8201,0.0022032693674485,0,0.8835999999999999,-0.189655172413793,0,1739.0,114.33,1112.96,1413.76,92.9472,2025-07-10 10:11:52
2,2025-07-06 23:10:04+00:00,128.38,0.0,1.74,60.52,2.47,29.04,101.87,7.63,4.0,87.0,74.0,87.0,28.0,78.0,993.0,0.0,0.0,-0.2588190451025215,0.965925826289068,0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,26.19,25.59,25.9,25.14,26.03,20.18,21.9,39.19,26.94,1.8432308591166848,25.59,29.04,26.486666666666665,1.2708055188213034,25.59,29.04,25.141666666666666,1.800130466652321,22.18,29.04,27.227083333333336,4.713966740181367,19.6,39.02,0.1088201603665519,0.1551312649164677,0.4390485629335976,93.5,93.76,96.4,89.66,86.26,83.03,92.46,100.72,96.37666666666668,4.759142079548409,93.5,101.87,96.32333333333334,3.1778399372322217,93.5,101.87,88.73916666666666,9.209053310671342,72.39,101.87,98.76833333333332,17.520694265246192,72.39,139.76,0.0895187165775401,0.1361811287084542,0.226905937612911,784.0,21952.0,0.0,0,0,6084.0,0,0,0.0,0,1,0.0,1,0,843.3216,0.1088201603665519,0,0,10377.4969,0.0895187165775401,1,0,3.0276,0.0357142857142858,0,3662.6704,0.0191983832940383,0,16481.4244,-0.0211208539839878,0,6.100900000000001,0.1761904761904762,0,2184.0,0.0,813.12,2265.12,0.0,2025-07-06 23:10:04
3,2025-07-14 12:21:01+00:00,378.11,0.09,1.92,145.77,4.88,61.64,74.69,6.33,4.0,154.0,61.0,154.0,35.0,49.0,998.0,5.14,50.0,1.2246467991473532e-16,-1.0,0.299363122973358,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,0,0,0,0,0,63.43,63.98,63.12,84.95,64.72,46.79,41.85,40.86,63.01666666666666,1.2235331353640857,61.64,63.98,64.10000000000001,2.8145976621894317,61.64,69.62,69.60166666666667,7.236533365604786,61.64,84.95,61.75583333333333,10.271363279681385,46.69,84.95,-0.0282200851332177,-0.2743967039434962,0.3173755075870912,76.25,76.27,74.28,101.12,105.93,137.26,113.05,116.68,75.73666666666668,0.9064950818011736,74.69,76.27,76.24499999999999,3.3239660046389576,73.36,82.62,86.53750000000001,11.268253978646058,73.36,102.01,98.94833333333334,17.57095915984965,73.36,134.74,-0.0204590163934426,-0.2613726265822785,-0.4558502112778668,1225.0,42875.0,0.0,0,0,2401.0,0,0,26.4196,0,0,0.0010030090270811,1,0,3799.4896,-0.0282200851332177,1,0,5578.5961,-0.0204590163934426,1,0,3.6864,0.3061224489795917,0,21248.892900000003,0.0041330853482126,1,142967.1721,0.0245217579797323,0,23.8144,-0.0040816326530612,0,1715.0,179.89999999999998,2157.4,3020.36,316.8296,2025-07-14 12:21:01
4,2025-07-08 15:11:11+00:00,157.12,0.0,3.26,60.1,2.06,20.5,66.95,8.88,3.0,69.0,57.0,69.0,33.0,75.0,994.0,5.14,130.0,-0.7071067811865471,-0.7071067811865479,0.9987165071710528,-0.0506491688387126,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,19.07,17.99,15.25,17.26,23.94,16.66,22.18,28.54,19.186666666666664,1.2590604962962937,17.99,20.5,17.456666666666667,2.073197208821861,15.25,20.5,20.814166666666665,5.295498016468776,15.25,32.4,20.19458333333333,3.890136891708528,15.25,32.4,0.0749868904037756,0.1877172653534182,0.2304921968787514,60.42,55.71,51.97,54.41,110.08,56.14,72.39,73.29,61.02666666666667,5.644504702212816,55.71,66.95,56.49000000000001,6.121447541226708,51.67,66.95,72.89,25.87925283451442,51.67,117.14,78.80166666666666,22.46418244124691,51.67,117.14,0.1080767957629924,0.230472339643448,0.192554328464553,1089.0,35937.0,0.0,0,0,5625.0,0,0,26.4196,0,0,0.0,1,0,420.25,0.0749868904037756,0,0,4482.302500000001,0.1080767957629924,1,0,10.6276,0.181159420289855,0,3612.01,-0.0420784188715332,0,24686.6944,0.0481654436290861,0,4.2436,0.0618556701030927,0,2475.0,169.61999999999998,676.5,1537.5,105.37,2025-07-08 15:11:11
5,2025-07-03 18:14:20+00:00,412.0,0.0,10.97,54.16,2.3,44.54,90.6,27.92,3.0,123.0,69.0,123.0,33.0,66.0,996.0,0.0,0.0,-1.0,-1.8369701987210294e-16,0.5712682150947923,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0,1,0,0,0,0,1,46.02,45.92,49.44,47.56,52.48,31.71,,,45.49333333333334,0.8271235296699768,44.54,46.02,47.553333333333335,2.3350431830411384,44.54,50.14,46.045,2.990559388232468,41.09,50.14,40.95041666666667,7.642206874051312,29.21,52.48,-0.0321599304650153,-0.0634987384356602,0.4046042257962787,88.37,86.91,90.13,90.25,140.52,97.55,,,88.62666666666667,1.85834155454069,86.91,90.6,89.26666666666667,1.3784435667335115,86.91,90.6,94.08416666666666,9.662764951873424,86.91,121.72,104.27583333333332,17.12489134631775,86.91,140.52,0.0252348081928255,0.0038781163434902,-0.071245515120451,1089.0,35937.0,-0.0294117647058823,0,0,4356.0,0,0,0.0,0,1,0.0,1,0,1983.8116,-0.0321599304650153,1,0,8208.359999999999,0.0252348081928255,1,0,120.34090000000002,-0.0402449693788276,0,2933.3056,-0.0935564853556486,0,169744.0,-0.0235115661736822,0,5.289999999999999,-0.1385767790262172,0,2178.0,0.0,1469.82,2939.64,0.0,2025-07-03 18:14:20
6,2025-07-11 14:11:32+00:00,344.21,0.09,10.57,56.65,2.35,46.69,109.42,20.95,4.0,129.0,78.0,129.0,36.0,52.0,997.0,2.06,130.0,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,44.21,39.37,39.81,40.86,29.86,32.22,25.52,15.86,43.42333333333334,3.7228662792711167,39.37,46.69,41.765,2.980870678174583,39.37,46.69,38.85083333333333,5.1043376532893046,30.22,46.69,37.0375,4.641304398737369,29.16,46.69,0.0560959059036416,0.1426823299069994,0.4490999379267535,109.64,89.99,96.27,116.68,97.71,121.57,77.37,52.22,103.01666666666668,11.281960527023722,89.99,109.64,103.43666666666668,8.606808157886402,89.99,111.42,111.21083333333333,10.149364026948277,89.99,122.65,108.97,9.39312097969198,89.99,122.65,-0.0020065669463699,-0.0622214604045252,-0.0999424200049353,1296.0,46656.0,-0.0270270270270269,1,0,2704.0,0,0,4.2436,0,1,0.0,1,0,2179.9561,0.0560959059036416,1,0,11972.7364,-0.0020065669463699,1,0,111.7249,0.9831144465290806,0,3209.2225,-0.2884953529264005,0,118480.52409999998,0.3385572622982695,0,5.522500000000001,-0.0711462450592884,0,1872.0,74.16,1680.84,2427.88,96.1814,2025-07-11 14:11:32
7,2025-07-02 20:11:31+00:00,282.16,0.0,7.81,40.32,1.08,29.21,99.26,23.27,3.0,87.0,73.0,87.0,34.0,62.0,995.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,1,0,0,0,0,0,29.99,31.78,31.71,28.38,31.09,,,,30.326666666666668,1.3176620709929463,29.21,31.78,30.60333333333333,1.0426440747765606,29.21,31.78,29.029166666666665,2.2024633247729017,24.42,31.78,,,,,-0.0260086695565188,0.029245947850599,,98.72,97.16,97.55,97.55,99.66,,,,98.38,1.0905044704162483,97.16,99.26,97.84333333333332,0.92266281309432,97.01,99.26,95.41166666666668,4.310989832200355,85.39,99.26,,,,,0.0054700162074554,0.0175294720656074,,1156.0,39304.0,0.0,0,0,3844.0,0,0,0.0,0,1,0.0,1,0,853.2241,-0.0260086695565188,0,0,9852.547600000002,0.0054700162074554,1,0,60.99609999999999,-0.1804826862539349,0,1625.7024,0.1016393442622951,0,79614.26560000001,-0.1251395262309312,0,1.1664,-0.0689655172413792,0,2108.0,0.0,993.14,1811.02,0.0,2025-07-02 20:11:31
8,2025-07-09 16:10:46+00:00,166.66,0.0,2.97,57.18,1.19,23.35,85.09,9.05,3.0,75.0,66.0,75.0,30.0,66.0,994.0,4.12,130.0,-0.8660254037844385,-0.5000000000000004,0.9680771188662044,-0.2506525322587204,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,1,0,0,0,0,0,24.02,24.31,22.96,35.0,39.02,20.5,16.66,22.18,23.89333333333333,0.4923751956930179,23.35,24.31,25.02,2.5764394035180422,22.96,29.96,32.847500000000004,8.812006401392443,22.96,46.06,30.27541666666667,7.99648943581503,21.6,46.06,-0.0278934221482097,-0.3328571428571428,0.1390243902439025,82.87,80.58,70.23,104.92,143.79,66.95,56.14,72.39,82.84666666666666,2.2550905377197505,80.58,85.09,81.00833333333334,6.766962144615301,70.23,89.91,105.2725,29.48622949014423,70.23,156.36,105.07208333333334,26.150038154293647,70.23,156.36,0.0267889465427777,-0.189001143728555,0.2709484690067214,900.0,27000.0,-0.0625,0,0,4356.0,0,0,16.9744,0,1,0.0,1,0,545.2225000000001,-0.0278934221482097,0,0,7240.3081,0.0267889465427777,1,0,8.820900000000002,-0.0099999999999998,0,3269.5524,-0.0590752015797269,0,27775.5556,-0.0067346087371118,0,1.4161,0.0084745762711864,0,1980.0,123.6,700.5,1541.1,96.202,2025-07-09 16:10:46
9,2025-07-14 18:16:08+00:00,586.41,0.0,6.55,112.5,5.59,70.66,81.08,18.6,4.0,159.0,64.0,159.0,30.0,70.0,999.0,3.09,50.0,-1.0,-1.8369701987210294e-16,0.299363122973358,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,0,0,0,0,1,69.08,67.47,67.39,61.64,84.95,52.33,45.39,46.69,69.07000000000001,1.5950235107984438,67.47,70.66,66.03666666666668,4.224484189421096,60.62,70.66,65.06833333333333,3.568717195889696,60.62,70.66,65.91166666666666,7.447834039776696,53.33,84.95,0.0228720324261726,0.1463335496430888,0.3502770877125931,78.43,75.66,74.86,74.69,101.12,103.28,114.04,109.42,78.39,2.710221393169972,75.66,81.08,76.47333333333334,2.7314001293589483,73.94,81.08,76.35916666666667,2.9030218059913016,73.36,82.62,87.8975,12.333854170358018,73.36,105.93,0.0337880912915975,0.0855536216360959,-0.2149496514329977,900.0,27000.0,-0.032258064516129,0,0,4900.0,0,0,9.5481,0,1,0.0,1,0,4992.835599999999,0.0228720324261726,1,0,6573.966399999999,0.0337880912915975,1,0,42.9025,0.0347551342812006,0,12656.25,-0.058813686940517,1,343876.6881,0.066820695677485,0,31.2481,0.0390334572490707,0,2100.0,92.7,2119.8,4946.2,218.3394,2025-07-14 18:16:08
