time,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,temperature,humidity,pressure,wind_speed,wind_direction,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_spring,is_summer,is_autumn,is_winter,is_night,is_morning_rush,is_evening_rush,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm2_5_lag_24h,pm2_5_lag_48h,pm2_5_lag_72h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_min_6h,pm2_5_rolling_max_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_min_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm2_5_rolling_min_24h,pm2_5_rolling_max_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,pm10_lag_48h,pm10_lag_72h,pm10_rolling_mean_3h,pm10_rolling_std_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_min_6h,pm10_rolling_max_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_min_12h,pm10_rolling_max_12h,pm10_rolling_mean_24h,pm10_rolling_std_24h,pm10_rolling_min_24h,pm10_rolling_max_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,temp_squared,temp_cubed,temp_change_rate,is_hot,is_cold,humidity_squared,is_high_humidity,is_low_humidity,wind_speed_squared,is_high_wind,is_calm,pressure_change_rate,is_low_pressure,is_high_pressure,pm2_5_squared,pm2_5_change_rate,is_high_pm2_5,is_low_pm2_5,pm10_squared,pm10_change_rate,is_high_pm10,is_low_pm10,no2_squared,no2_change_rate,is_high_no2,o3_squared,o3_change_rate,is_high_o3,co_squared,co_change_rate,is_high_co,so2_squared,so2_change_rate,is_high_so2,temp_humidity_interaction,temp_wind_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,wind_pm2_5_interaction,time_str
2025-07-01 23:33:58+00:00,152.2,0.0,2.13,71.38,5.12,34.14,122.96,9.08,4.0,97.0,85.0,97.0,33.0,62.0,994.0,2.06,130.0,-0.25881904510252157,0.9659258262890681,0.20129852008866006,0.9795299412524945,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,35937.0,0.0,0.0,0.0,3844.0,0.0,0.0,4.2436,0.0,1.0,0.0,1.0,0.0,1165.5396,0.0,0.0,0.0,15119.161599999998,0.0,1.0,0.0,4.536899999999999,0.0,0.0,5095.104399999999,0.0,0.0,23164.839999999997,0.0,0.0,26.2144,0.0,0.0,2046.0,67.98,1126.6200000000001,2116.68,70.3284,2025-07-01 23:33:58
2025-07-02 00:52:34+00:00,154.06,0.0,2.38,64.94,5.49,33.51,122.32,8.87,4.0,96.0,84.0,96.0,32.0,66.0,995.0,0.0,0.0,0.0,1.0,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,32768.0,0.0,0.0,0.0,4356.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1122.9200999999998,0.0,0.0,0.0,14962.182399999998,0.0,1.0,0.0,5.6644,0.0,0.0,4217.2036,0.0,0.0,23734.4836,0.0,0.0,30.140100000000004,0.0,0.0,2112.0,0.0,1072.32,2211.66,0.0,2025-07-02 00:52:34
2025-07-02 02:42:45+00:00,163.51,0.33,2.92,53.83,5.24,31.9,121.68,7.89,4.0,93.0,84.0,93.0,34.0,59.0,996.0,3.09,230.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,39304.0,0.0,0.0,0.0,3481.0,0.0,0.0,9.5481,0.0,1.0,0.0,1.0,0.0,1017.6099999999999,0.0,0.0,0.0,14806.022400000002,0.0,1.0,0.0,8.526399999999999,0.0,0.0,2897.6688999999997,0.0,0.0,26735.520099999998,0.0,0.0,27.457600000000003,0.0,0.0,2006.0,105.06,1084.6,1882.1,98.571,2025-07-02 02:42:45
2025-07-02 03:44:55+00:00,163.74,0.47,2.43,56.49,4.58,31.42,120.28,7.3,4.0,92.0,83.0,92.0,34.0,59.0,996.0,4.12,230.0,0.7071067811865475,0.7071067811865476,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,39304.0,0.0,0.0,0.0,3481.0,0.0,0.0,16.9744,0.0,1.0,0.0,1.0,0.0,987.2164000000001,0.0,0.0,0.0,14467.278400000001,0.0,1.0,0.0,5.9049000000000005,0.0,0.0,3191.1201,0.0,0.0,26810.787600000003,0.0,0.0,20.9764,0.0,0.0,2006.0,140.08,1068.28,1853.7800000000002,129.4504,2025-07-02 03:44:55
2025-07-02 04:21:12+00:00,163.74,0.47,2.43,56.49,4.58,31.42,120.28,7.3,4.0,92.0,83.0,92.0,34.0,59.0,996.0,4.12,230.0,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,39304.0,0.0,0.0,0.0,3481.0,0.0,0.0,16.9744,0.0,1.0,0.0,1.0,0.0,987.2164000000001,0.0,0.0,0.0,14467.278400000001,0.0,1.0,0.0,5.9049000000000005,0.0,0.0,3191.1201,0.0,0.0,26810.787600000003,0.0,0.0,20.9764,0.0,0.0,2006.0,140.08,1068.28,1853.7800000000002,129.4504,2025-07-02 04:21:12
2025-07-02 05:13:52+00:00,162.09,0.35,1.77,65.5,3.86,32.76,120.49,7.1,4.0,94.0,83.0,94.0,35.0,55.0,996.0,5.14,230.0,0.9659258262890683,0.25881904510252074,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,42875.0,0.0,0.0,0.0,3025.0,0.0,0.0,26.419599999999996,0.0,0.0,0.0,1.0,0.0,1073.2176,0.0,0.0,0.0,14517.8401,0.0,1.0,0.0,3.1329000000000002,0.0,0.0,4290.25,0.0,0.0,26273.168100000003,0.0,0.0,14.8996,0.0,0.0,1925.0,179.89999999999998,1146.6,1801.8,168.38639999999998,2025-07-02 05:13:52
2025-07-02 06:16:29+00:00,161.96,0.24,1.31,75.59,3.31,36.64,126.25,7.37,4.0,104.0,86.0,104.0,36.0,49.0,996.0,4.12,230.0,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,46656.0,0.0,1.0,0.0,2401.0,0.0,0.0,16.9744,0.0,1.0,0.0,1.0,0.0,1342.4896,0.0,1.0,0.0,15939.0625,0.0,1.0,0.0,1.7161000000000002,0.0,0.0,5713.8481,0.0,0.0,26231.041600000004,0.0,0.0,10.956100000000001,0.0,0.0,1764.0,148.32,1319.04,1795.3600000000001,150.95680000000002,2025-07-02 06:16:29
2025-07-02 07:11:45+00:00,155.64,0.17,0.93,81.16,2.59,35.03,115.01,6.33,4.0,99.0,81.0,99.0,36.0,49.0,995.0,4.12,230.0,0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,46656.0,0.0,1.0,0.0,2401.0,0.0,0.0,16.9744,0.0,1.0,0.0,1.0,0.0,1227.1009000000001,0.0,1.0,0.0,13227.3001,0.0,1.0,0.0,0.8649000000000001,0.0,0.0,6586.945599999999,0.0,0.0,24223.809599999997,0.0,0.0,6.708099999999999,0.0,0.0,1764.0,148.32,1261.08,1716.47,144.3236,2025-07-02 07:11:45
2025-07-02 08:15:07+00:00,148.7,0.13,0.73,80.84,1.91,31.09,99.66,5.39,3.0,91.0,73.0,91.0,37.0,49.0,995.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,50653.0,0.0,1.0,0.0,2401.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,966.5880999999999,0.0,0.0,0.0,9932.1156,0.0,1.0,0.0,0.5328999999999999,0.0,0.0,6535.105600000001,0.0,0.0,22111.689999999995,0.0,0.0,3.6481,0.0,0.0,1813.0,0.0,1150.33,1523.41,0.0,2025-07-02 08:15:07
2025-07-02 09:13:25+00:00,145.95,0.12,0.69,80.09,1.53,29.65,94.64,5.16,3.0,88.0,71.0,88.0,40.0,47.0,994.0,2.06,310.0,0.7071067811865476,-0.7071067811865475,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,64000.0,0.0,1.0,0.0,2209.0,0.0,0.0,4.2436,0.0,1.0,0.0,1.0,0.0,879.1225,0.0,0.0,0.0,8956.7296,0.0,1.0,0.0,0.4760999999999999,0.0,0.0,6414.408100000001,0.0,0.0,21301.402499999997,0.0,0.0,2.3409,0.0,0.0,1880.0,82.4,1186.0,1393.55,61.079,2025-07-02 09:13:25
2025-07-02 10:11:59+00:00,146.22,0.12,0.68,80.01,1.29,28.91,92.98,5.14,3.0,86.0,70.0,86.0,40.0,44.0,994.0,4.12,310.0,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,64000.0,0.0,1.0,0.0,1936.0,0.0,0.0,16.9744,0.0,1.0,0.0,1.0,0.0,835.7881,0.0,0.0,0.0,8645.280400000001,0.0,1.0,0.0,0.4624000000000001,0.0,0.0,6401.600100000001,0.0,0.0,21380.2884,0.0,0.0,1.6641000000000001,0.0,0.0,1760.0,164.8,1156.4,1272.04,119.1092,2025-07-02 10:11:59
2025-07-02 11:09:59+00:00,145.18,0.11,0.71,76.93,1.04,26.69,88.81,4.98,3.0,82.0,68.0,82.0,40.0,44.0,993.0,2.06,360.0,0.258819045102521,-0.9659258262890682,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,64000.0,0.0,1.0,0.0,1936.0,0.0,0.0,4.2436,0.0,1.0,0.0,1.0,0.0,712.3561000000001,0.0,0.0,0.0,7887.216100000001,0.0,1.0,0.0,0.5041,0.0,0.0,5918.224900000001,0.0,0.0,21077.2324,0.0,0.0,1.0816000000000001,0.0,0.0,1760.0,82.4,1067.6000000000001,1174.3600000000001,54.9814,2025-07-02 11:09:59
2025-07-02 12:20:05+00:00,144.32,0.11,0.84,73.22,0.86,24.42,85.39,4.8,3.0,77.0,66.0,77.0,39.0,50.0,993.0,2.06,360.0,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,59319.0,0.0,1.0,0.0,2500.0,0.0,0.0,4.2436,0.0,1.0,0.0,1.0,0.0,596.3364000000001,0.0,0.0,0.0,7291.4521,0.0,1.0,0.0,0.7055999999999999,0.0,0.0,5361.1684,0.0,0.0,20828.2624,0.0,0.0,0.7395999999999999,0.0,0.0,1950.0,80.34,952.3800000000001,1221.0,50.305200000000006,2025-07-02 12:20:05
2025-07-02 13:26:33+00:00,197.97,0.29,4.19,63.0,0.99,26.68,98.51,12.05,3.0,82.0,73.0,82.0,38.0,50.0,994.0,3.09,360.0,-0.2588190451025208,-0.9659258262890683,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,54872.0,0.0,1.0,0.0,2500.0,0.0,0.0,9.5481,0.0,1.0,0.0,1.0,0.0,711.8224,0.0,0.0,0.0,9704.2201,0.0,1.0,0.0,17.556100000000004,0.0,0.0,3969.0,0.0,0.0,39192.1209,0.0,0.0,0.9801,0.0,0.0,1900.0,117.41999999999999,1013.84,1334.0,82.4412,2025-07-02 13:26:33
2025-07-02 14:11:00+00:00,274.48,0.14,8.98,48.28,1.23,28.38,97.55,21.26,3.0,85.0,72.0,85.0,36.0,56.0,994.0,6.17,180.0,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,46656.0,0.0,1.0,0.0,3136.0,0.0,0.0,38.0689,0.0,0.0,0.0,1.0,0.0,805.4244,0.0,0.0,0.0,9516.002499999999,0.0,1.0,0.0,80.64040000000001,0.0,0.0,2330.9584,0.0,0.0,75339.27040000001,0.0,0.0,1.5129,0.0,0.0,2016.0,222.12,1021.68,1589.28,175.1046,2025-07-02 14:11:00
2025-07-02 15:11:24+00:00,335.26,0.0,11.78,39.15,1.46,29.98,97.36,28.86,3.0,89.0,72.0,89.0,35.0,63.0,994.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,42875.0,0.0,0.0,0.0,3969.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,898.8004000000001,0.0,0.0,0.0,9478.9696,0.0,1.0,0.0,138.76839999999999,0.0,0.0,1532.7224999999999,0.0,0.0,112399.26759999999,0.0,0.0,2.1315999999999997,0.0,0.0,2205.0,0.0,1049.3,1888.74,0.0,2025-07-02 15:11:24
2025-07-02 16:12:48+00:00,365.15,0.0,12.61,34.57,1.55,30.95,97.01,33.1,3.0,91.0,72.0,91.0,35.0,63.0,995.0,3.09,180.0,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,42875.0,0.0,0.0,0.0,3969.0,0.0,0.0,9.5481,0.0,1.0,0.0,1.0,0.0,957.9024999999999,0.0,0.0,0.0,9410.940100000002,0.0,1.0,0.0,159.01209999999998,0.0,0.0,1195.0849,0.0,0.0,133334.5225,0.0,0.0,2.4025000000000003,0.0,0.0,2205.0,108.14999999999999,1083.25,1949.85,95.6355,2025-07-02 16:12:48
2025-07-02 17:10:44+00:00,379.5,0.0,12.43,31.85,1.53,31.71,97.55,32.69,3.0,92.0,72.0,92.0,35.0,63.0,995.0,2.06,180.0,-0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,42875.0,0.0,0.0,0.0,3969.0,0.0,0.0,4.2436,0.0,1.0,0.0,1.0,0.0,1005.5241000000001,0.0,0.0,0.0,9516.002499999999,0.0,1.0,0.0,154.5049,0.0,0.0,1014.4225000000001,0.0,0.0,144020.25,0.0,0.0,2.3409,0.0,0.0,2205.0,72.10000000000001,1109.8500000000001,1997.73,65.32260000000001,2025-07-02 17:10:44
2025-07-02 18:14:56+00:00,379.56,0.0,12.0,30.9,1.43,31.78,97.16,31.54,3.0,92.0,72.0,92.0,35.0,59.0,995.0,2.06,180.0,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,42875.0,0.0,0.0,0.0,3481.0,0.0,0.0,4.2436,0.0,1.0,0.0,1.0,0.0,1009.9684000000001,0.0,0.0,0.0,9440.0656,0.0,1.0,0.0,144.0,0.0,0.0,954.81,0.0,0.0,144065.7936,0.0,0.0,2.0448999999999997,0.0,0.0,2065.0,72.10000000000001,1112.3,1875.02,65.4668,2025-07-02 18:14:56
2025-07-02 19:08:08+00:00,322.52,0.0,9.53,36.6,1.16,29.99,98.72,25.92,3.0,89.0,73.0,89.0,34.0,62.0,995.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,39304.0,0.0,0.0,0.0,3844.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,899.4001,0.0,0.0,0.0,9745.6384,0.0,1.0,0.0,90.8209,0.0,0.0,1339.5600000000002,0.0,0.0,104019.15039999998,0.0,0.0,1.3456,0.0,0.0,2108.0,0.0,1019.66,1859.3799999999999,0.0,2025-07-02 19:08:08
2025-07-02 20:11:31+00:00,282.16,0.0,7.81,40.32,1.08,29.21,99.26,23.27,3.0,87.0,73.0,87.0,34.0,62.0,995.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,39304.0,0.0,0.0,0.0,3844.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,853.2241,0.0,0.0,0.0,9852.547600000002,0.0,1.0,0.0,60.99609999999999,0.0,0.0,1625.7024000000001,0.0,0.0,79614.26560000001,0.0,0.0,1.1664,0.0,0.0,2108.0,0.0,993.14,1811.02,0.0,2025-07-02 20:11:31
