index,time,time_str,pm2_5,pm10,carbon_monoxide,ozone,sulphur_dioxide,nh3,us_aqi,temperature,humidity,pressure,wind_speed,wind_direction,wind_direction_sin,wind_direction_cos,is_wind_from_high_pm,is_wind_from_low_pm,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,co_lag_1h,o3_lag_1h,so2_lag_1h,pm2_5_rolling_min_3h,pm2_5_rolling_mean_3h,pm2_5_rolling_min_12h,pm2_5_rolling_mean_12h,pm10_rolling_min_3h,pm10_rolling_mean_3h,pm10_rolling_mean_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_hot,is_night,is_morning_rush,is_evening_rush,is_high_pm2_5,is_high_o3,temp_humidity_interaction,temp_wind_interaction,wind_direction_temp_interaction,wind_direction_humidity_interaction,pressure_humidity_interaction,co_pressure_interaction,o3_temp_interaction,so2_humidity_interaction
158,2025-06-28 03:00:00+00:00,2025-06-28 03:00:00,24.64,108.71,417.54,57.55,0.4,26.25,78.0,32.94,70.0,997.0,2.06,310.0,-0.7660444431,0.6427876097,0,1,23.27,22.48,21.93,99.42,91.86,86.28,425.7,55.31,0.36,21.93,23.08,16.78,20.79,86.28,96.5675,61.37480000000001,0.05887408680704775,0.16943521594684385,,0.09344196338764828,0.4605669756818485,,0.7071067811865475,0.7071067811865476,-0.5712682150947924,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,2305.7999999999997,67.8564,-25.233503955713996,-53.623111017,69790.0,416287.38,1895.697,28.0
159,2025-07-20 15:00:00+00:00,2025-07-20 15:00:00,18.97,52.35,301.0,54.42,0.49,15.0,65.0,33.94,59.0,996.0,3.09,180.0,0.0,-1.0,0,1,17.27,16.08,16.55,46.41,40.75,37.81,278.46,60.99,0.43,16.08,17.217499999999998,16.08,31.67076923076923,37.81,44.33,65.1716,0.09843659525188184,-0.2841509433962265,-0.4402478607258779,0.1279896574014222,0.03581321725366051,0.16748438893844775,-0.7071067811865471,-0.7071067811865479,-0.7907757369376986,-0.6121059825476627,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,2002.4599999999998,104.87459999999999,0.0,0.0,58764.0,299796.0,1847.0148,28.91
160,2025-07-16 03:00:00+00:00,2025-07-16 03:00:00,47.05,75.43,592.38,58.98,3.88,21.67,129.0,26.94,83.0,998.0,0.0,0.0,0.0,1.0,0,0,46.7,46.49,46.49,72.58,70.58,69.21,585.86,52.98,3.45,46.49,46.682500000000005,42.99,46.143076923076926,69.21,71.95,59.76240000000001,0.007494646680942062,-0.005285412262156448,-0.28277439024390244,0.0392670157068064,0.1275037369207773,-0.09545509053843379,0.7071067811865475,0.7071067811865476,-0.10116832198743204,-0.9948693233918952,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,0,0,1,0,2236.02,0.0,0.0,0.0,82834.0,591195.24,1588.9212,322.03999999999996
161,2025-07-14 03:00:00+00:00,2025-07-14 03:00:00,74.25,112.4,508.83,68.69,2.18,18.7,161.0,28.94,65.0,1001.0,2.06,310.0,-0.7660444431,0.6427876097,0,1,71.91,70.24,69.02,112.48,113.03,113.44,475.99,67.42,1.74,69.02,71.35499999999999,48.43,61.674615384615386,112.4,112.8375,125.8776,0.032540675844806057,0.18288991556476017,0.5106815869786369,-0.0007112375533428014,0.04860528034331568,-0.27385490018735054,0.7071067811865475,0.7071067811865476,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,0,0,1,0,1881.1000000000001,59.616400000000006,-22.169326183314,-49.7928888015,65065.0,509338.82999999996,1987.8886,141.70000000000002
162,2025-06-17 00:00:00+00:00,2025-06-17 00:00:00,73.82,122.28,443.13,81.96,3.51,52.39,160.0,32.45,49.0,997.0,2.44,166.0,0.2419218956,-0.9702957263,0,1,71.97,70.07,68.33,120.44,118.12,115.5,424.36,86.87,3.49,68.33,71.04749999999999,59.74,67.14384615384614,115.5,119.08500000000001,132.394,0.02570515492566339,0.10658072253035528,0.4007590132827322,0.015277316506144167,0.07347906241769822,-0.10424144751300264,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,1,0,1590.0500000000002,79.17800000000001,7.850365512220001,11.8541728844,48853.0,441800.61,2659.602,171.98999999999998
163,2025-07-10 18:00:00+00:00,2025-07-10 18:00:00,34.34,103.84,318.85,36.78,1.47,19.63,98.0,32.94,62.0,1000.0,4.12,90.0,1.0,0.0,1,0,34.56,34.2,33.54,104.33,106.38,110.57,314.78,37.88,1.63,33.54,34.160000000000004,29.38,33.907692307692315,103.84,106.28,121.66959999999999,-0.006365740740740707,0.16882232811436368,0.5337204108977223,-0.0046966356752611415,-0.10250648228176318,0.11595916174099953,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,2042.2799999999997,135.7128,32.94,62.0,62000.0,318850.0,1211.5331999999999,91.14
164,2025-07-12 09:00:00+00:00,2025-07-12 09:00:00,40.37,105.29,190.59,94.1,2.76,6.64,113.0,34.94,55.0,1001.0,0.0,0.0,0.0,1.0,0,0,42.15,46.49,46.51,109.39,117.41,114.93,197.62,94.38,3.14,40.37,43.88,27.35,34.73615384615385,105.29,111.75500000000001,100.7632,-0.04223013048635827,0.35560779046339813,0.14492342597844582,-0.037480574092695805,0.2624700239808153,0.10796590550352525,0.7071067811865476,-0.7071067811865475,0.6513724827222223,-0.7587581226927909,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,1921.6999999999998,0.0,0.0,0.0,55055.0,190780.59,3287.854,151.79999999999998
165,2025-07-04 22:00:00+00:00,2025-07-04 22:00:00,21.09,96.85,165.48,57.3,3.07,8.11,72.0,35.94,56.0,995.0,0.0,0.0,0.0,1.0,0,0,22.0,23.72,27.29,95.74,94.75,96.25,172.35,60.22,2.67,21.09,23.525,21.09,35.10923076923076,94.75,95.89750000000001,124.3784,-0.04136363636363637,-0.48959341723136496,-0.45206547155105226,0.011593900146229366,-0.08407414412710423,-0.23432682425488183,-0.5000000000000004,0.8660254037844384,0.7247927872291199,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,0,2012.6399999999999,0.0,0.0,0.0,55720.0,164652.59999999998,2059.3619999999996,171.92
166,2025-07-13 04:00:00+00:00,2025-07-13 04:00:00,49.98,166.21,335.04,43.69,0.93,18.75,137.0,31.94,70.0,1000.0,0.0,0.0,0.0,1.0,0,0,49.15,49.19,49.47,154.79,149.42,144.84,352.4,30.85,0.76,49.15,49.4475,44.7,48.41384615384615,144.84,153.815,119.382,0.016887080366225805,0.013998782714546515,0.5667711598746081,0.07377737579947036,0.3145365390699147,0.8174958993985785,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,2235.8,0.0,0.0,0.0,70000.0,335040.0,1395.4586,65.10000000000001
167,2025-06-25 00:00:00+00:00,2025-06-25 00:00:00,28.46,123.28,136.23,73.77,3.28,15.51,85.0,34.94,59.0,992.0,4.12,180.0,0.0,-1.0,0,1,25.76,24.5,24.63,112.0,105.26,102.38,139.99,70.82,2.48,24.5,25.8375,24.5,28.353846153846153,102.38,110.72999999999999,116.61280000000001,0.10481366459627325,-0.014884042921426088,-0.12913096695226434,0.10071428571428573,0.21386372587632924,0.0057105563713493466,0.0,1.0,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,2061.46,143.9528,0.0,0.0,58528.0,135140.16,2577.5237999999995,193.51999999999998
