temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,city,latitude,longitude
32.94,62,991,8.23,230,118.16,0.0,1.5,59.42,2.18,12.73,62.46,10.11,3,52.0,55.0,55.0,Multan,30.1575,71.5249
32.94,62,991,9.26,230,116.64,0.0,1.66,55.85,2.75,14.59,67.82,10.74,3,56.0,57.0,57.0,Multan,30.1575,71.5249
31.94,66,991,9.26,230,116.89,0.0,1.79,52.76,3.18,16.46,72.87,11.26,3,60.0,60.0,60.0,Multan,30.1575,71.5249
31.94,66,991,9.26,230,116.89,0.0,1.79,52.76,3.18,16.46,72.87,11.26,3,60.0,60.0,60.0,Multan,30.1575,71.5249
31.94,66,991,9.26,230,116.89,0.0,1.79,52.76,3.18,16.46,72.87,11.26,3,60.0,60.0,60.0,Multan,30.1575,71.5249
31.94,66,991,9.26,230,116.89,0.0,1.79,52.76,3.18,16.46,72.87,11.26,3,60.0,60.0,60.0,Multan,30.1575,71.5249
30.94,70,991,8.23,230,117.14,0.0,1.88,49.67,3.37,17.88,76.62,11.38,3,63.0,62.0,63.0,Multan,30.1575,71.5249
30.94,70,993,8.23,230,120.0,0.08,2.0,47.09,3.38,19.03,80.12,11.13,3,66.0,63.0,66.0,Multan,30.1575,71.5249
31.94,70,993,9.26,230,124.18,0.3,1.85,47.44,3.22,20.08,83.35,10.65,3,68.0,65.0,68.0,Multan,30.1575,71.5249
31.94,70,993,9.26,230,127.15,0.32,1.47,52.9,2.9,21.31,86.17,10.05,3,70.0,66.0,70.0,Multan,30.1575,71.5249
33.94,59,993,7.2,230,128.45,0.22,1.04,61.24,2.57,22.92,87.66,9.48,3,74.0,67.0,74.0,Multan,30.1575,71.5249
34.94,55,993,7.2,230,129.07,0.15,0.75,68.19,2.22,24.25,86.69,8.79,3,77.0,67.0,77.0,Multan,30.1575,71.5249
35.94,52,993,7.2,230,128.58,0.1,0.53,71.7,1.6,21.39,74.72,6.9,3,71.0,61.0,71.0,Multan,30.1575,71.5249
35.94,52,992,7.2,230,127.01,0.09,0.43,71.01,1.14,19.11,66.56,6.07,3,66.0,57.0,66.0,Multan,30.1575,71.5249
37.94,47,991,7.2,230,124.67,0.08,0.4,69.29,0.91,17.72,62.21,5.65,3,63.0,55.0,63.0,Multan,30.1575,71.5249
37.94,47,991,7.2,180,123.82,0.08,0.4,67.94,0.75,16.15,56.94,5.4,3,60.0,52.0,60.0,Multan,30.1575,71.5249
37.94,50,990,7.2,230,122.77,0.08,0.44,66.24,0.62,14.73,52.68,5.4,3,57.0,49.0,57.0,Multan,30.1575,71.5249
37.94,50,990,7.2,230,122.24,0.08,0.56,64.61,0.52,13.84,51.29,5.54,3,55.0,47.0,55.0,Multan,30.1575,71.5249
36.94,53,989,7.2,270,126.48,0.08,0.9,62.94,0.47,13.6,52.37,6.84,3,54.0,48.0,54.0,Multan,30.1575,71.5249
35.94,56,993,7.2,270,133.88,0.02,1.39,60.61,0.46,14.09,56.5,9.09,3,55.0,52.0,55.0,Multan,30.1575,71.5249
35.94,56,994,4.12,230,139.49,0.0,1.58,59.17,0.46,14.82,61.58,10.96,3,57.0,54.0,57.0,Multan,30.1575,71.5249
35.94,56,992,4.12,230,141.21,0.0,1.57,58.09,0.45,15.52,66.61,12.12,3,58.0,57.0,58.0,Multan,30.1575,71.5249
34.94,59,992,3.09,230,143.39,0.0,1.54,58.66,0.51,16.64,72.24,12.8,3,61.0,60.0,61.0,Multan,30.1575,71.5249
33.94,62,992,4.12,180,148.25,0.0,1.55,62.03,0.7,18.43,77.75,13.29,3,64.0,62.0,64.0,Multan,30.1575,71.5249
33.94,62,993,4.12,180,152.73,0.0,1.46,68.46,1.06,20.69,82.8,13.18,3,69.0,65.0,69.0,Multan,30.1575,71.5249
33.94,62,993,3.09,230,157.6,0.0,1.34,75.72,1.58,23.14,88.94,12.9,3,74.0,68.0,74.0,Multan,30.1575,71.5249
32.94,66,992,3.09,180,159.07,0.0,1.29,79.46,2.25,25.43,96.43,12.54,3,79.0,72.0,79.0,Multan,30.1575,71.5249
32.94,66,992,3.09,180,156.29,0.0,1.36,77.93,3.09,27.52,105.05,12.21,4,83.0,76.0,83.0,Multan,30.1575,71.5249
32.94,66,992,4.12,180,152.31,0.0,1.53,72.46,3.76,29.76,115.33,12.4,4,88.0,81.0,88.0,Multan,30.1575,71.5249
32.94,66,993,4.12,180,147.51,0.0,1.72,64.82,4.03,31.72,125.24,12.44,4,92.0,86.0,92.0,Multan,30.1575,71.5249
32.94,66,993,4.12,180,147.51,0.0,1.72,64.82,4.03,31.72,125.24,12.44,4,92.0,86.0,92.0,Multan,30.1575,71.5249
32.94,66,993,4.12,180,147.51,0.0,1.72,64.82,4.03,31.72,125.24,12.44,4,92.0,86.0,92.0,Multan,30.1575,71.5249
32.94,66,993,4.12,180,147.51,0.0,1.72,64.82,4.03,31.72,125.24,12.44,4,92.0,86.0,92.0,Multan,30.1575,71.5249
31.94,74,994,3.09,180,142.68,0.0,1.98,55.65,3.89,32.63,131.36,10.57,4,94.0,89.0,94.0,Multan,30.1575,71.5249
31.94,74,995,3.09,180,141.5,0.07,2.33,47.57,3.62,32.91,135.13,9.0,4,95.0,91.0,95.0,Multan,30.1575,71.5249
32.94,66,996,5.14,230,142.98,0.36,2.36,43.46,3.27,32.8,136.31,7.95,4,95.0,91.0,95.0,Multan,30.1575,71.5249
33.94,62,996,4.12,230,143.02,0.47,1.99,46.61,2.87,32.84,136.52,7.13,4,95.0,91.0,95.0,Multan,30.1575,71.5249
34.94,59,996,5.14,230,139.63,0.33,1.47,55.72,2.49,33.84,136.0,6.47,4,97.0,91.0,97.0,Multan,30.1575,71.5249
36.94,53,996,8.23,230,136.2,0.22,1.07,65.2,2.15,35.88,135.64,6.01,4,102.0,91.0,102.0,Multan,30.1575,71.5249
36.94,53,995,8.23,230,133.15,0.14,0.7,70.85,1.54,30.09,108.11,4.67,4,89.0,77.0,89.0,Multan,30.1575,71.5249
37.94,50,994,7.2,230,131.46,0.11,0.55,71.37,1.07,24.94,87.87,4.02,3,78.0,67.0,78.0,Multan,30.1575,71.5249
38.94,47,993,7.2,230,129.45,0.1,0.52,71.3,0.87,23.27,82.58,3.89,3,74.0,65.0,74.0,Multan,30.1575,71.5249
38.94,47,992,7.2,230,129.18,0.09,0.53,71.71,0.77,22.49,80.13,3.93,3,73.0,63.0,73.0,Multan,30.1575,71.5249
38.94,47,992,7.2,230,128.43,0.09,0.6,70.83,0.68,21.42,77.31,4.04,3,71.0,62.0,71.0,Multan,30.1575,71.5249
37.94,50,992,3.09,130,127.85,0.1,0.75,69.13,0.59,20.0,73.97,4.11,3,68.0,60.0,68.0,Multan,30.1575,71.5249
37.94,50,992,3.09,230,134.6,0.09,1.38,66.05,0.56,19.02,72.14,5.13,3,66.0,59.0,66.0,Multan,30.1575,71.5249
36.94,53,992,2.06,180,145.95,0.03,2.27,62.01,0.58,18.71,72.22,6.83,3,65.0,60.0,65.0,Multan,30.1575,71.5249
36.94,53,993,3.09,180,153.18,0.0,2.64,59.21,0.59,18.74,73.45,8.15,3,65.0,60.0,65.0,Multan,30.1575,71.5249
35.94,59,993,3.09,230,153.64,0.0,2.61,57.9,0.6,18.97,75.55,8.8,3,65.0,61.0,65.0,Multan,30.1575,71.5249
34.94,66,994,0.0,0,151.16,0.0,2.37,58.8,0.66,20.07,80.95,8.84,3,68.0,64.0,68.0,Multan,30.1575,71.5249
34.94,63,994,4.12,130,145.55,0.0,2.04,61.79,0.81,22.06,88.38,8.32,3,72.0,68.0,72.0,Multan,30.1575,71.5249
31.94,70,994,3.09,130,135.57,0.0,1.56,66.34,1.09,24.08,93.51,7.09,3,76.0,70.0,76.0,Multan,30.1575,71.5249
33.94,59,994,4.12,180,134.18,0.0,1.43,70.19,1.49,26.67,100.8,7.12,4,82.0,74.0,82.0,Multan,30.1575,71.5249
32.94,62,994,3.09,180,136.19,0.0,1.45,73.14,2.03,29.16,108.99,7.53,4,87.0,78.0,87.0,Multan,30.1575,71.5249
32.94,62,994,3.09,180,139.06,0.0,1.55,74.44,2.73,31.24,116.04,7.96,4,91.0,81.0,91.0,Multan,30.1575,71.5249
32.94,62,994,4.12,130,143.97,0.0,1.69,74.24,3.51,32.96,122.07,8.32,4,95.0,84.0,95.0,Multan,30.1575,71.5249
31.94,66,994,2.06,130,148.33,0.0,1.87,71.65,4.14,33.9,125.93,8.48,4,97.0,86.0,97.0,Multan,30.1575,71.5249
31.94,66,994,2.06,130,148.33,0.0,1.87,71.65,4.14,33.9,125.93,8.48,4,97.0,86.0,97.0,Multan,30.1575,71.5249
31.94,66,994,2.06,130,148.33,0.0,1.87,71.65,4.14,33.9,125.93,8.48,4,97.0,86.0,97.0,Multan,30.1575,71.5249
31.94,66,994,2.06,130,148.33,0.0,1.87,71.65,4.14,33.9,125.93,8.48,4,97.0,86.0,97.0,Multan,30.1575,71.5249
31.94,66,995,2.06,130,150.94,0.0,2.07,66.18,4.5,33.71,126.83,8.34,4,96.0,87.0,96.0,Multan,30.1575,71.5249
32.94,62,996,4.12,230,155.71,0.05,2.49,59.66,4.66,33.13,127.0,8.08,4,95.0,87.0,95.0,Multan,30.1575,71.5249
33.94,59,996,4.12,230,161.59,0.23,2.79,55.0,4.62,32.56,127.04,7.79,4,94.0,87.0,94.0,Multan,30.1575,71.5249
33.94,59,996,4.12,230,163.45,0.38,2.56,55.45,4.34,32.32,127.38,7.39,4,94.0,87.0,94.0,Multan,30.1575,71.5249
34.94,55,996,2.06,230,160.86,0.35,1.94,62.02,3.84,32.57,125.83,6.99,4,94.0,86.0,94.0,Multan,30.1575,71.5249
35.94,49,996,4.12,230,157.24,0.25,1.38,71.93,3.35,34.02,123.99,6.71,4,97.0,85.0,97.0,Multan,30.1575,71.5249
35.94,49,995,4.12,230,145.32,0.15,0.79,75.91,2.25,28.07,97.06,4.65,3,85.0,72.0,85.0,Multan,30.1575,71.5249
36.94,49,994,0.0,0,140.12,0.11,0.57,73.91,1.51,24.2,86.39,3.87,3,76.0,67.0,76.0,Multan,30.1575,71.5249
39.94,47,994,2.06,310,139.67,0.1,0.53,73.2,1.21,23.86,87.57,3.93,3,76.0,67.0,76.0,Multan,30.1575,71.5249
39.94,44,994,4.12,310,141.93,0.1,0.56,73.62,1.05,24.46,91.55,4.22,3,77.0,69.0,77.0,Multan,30.1575,71.5249
39.94,44,993,2.06,360,144.27,0.1,0.67,73.63,0.96,25.17,95.39,4.65,3,78.0,71.0,78.0,Multan,30.1575,71.5249
39.94,44,993,2.06,360,148.01,0.1,0.92,73.63,0.92,25.63,97.61,5.17,3,79.0,72.0,79.0,Multan,30.1575,71.5249
38.94,50,994,2.06,360,186.2,0.22,3.38,66.5,1.06,26.83,97.61,10.39,3,82.0,72.0,82.0,Multan,30.1575,71.5249
35.94,56,994,6.17,180,246.13,0.1,7.1,55.35,1.26,28.51,97.12,17.61,3,86.0,72.0,86.0,Multan,30.1575,71.5249
34.94,63,994,0.0,0,293.73,0.0,9.25,47.91,1.42,30.11,98.15,23.46,3,89.0,72.0,89.0,Multan,30.1575,71.5249
34.94,63,995,3.09,180,318.17,0.0,9.93,43.6,1.45,31.11,99.43,26.69,3,91.0,73.0,91.0,Multan,30.1575,71.5249
34.94,63,995,2.06,180,331.82,0.0,9.9,40.77,1.4,32.0,102.0,26.73,4,93.0,74.0,93.0,Multan,30.1575,71.5249
34.94,59,995,2.06,180,333.32,0.0,9.66,39.13,1.3,32.24,103.85,26.01,4,93.0,75.0,93.0,Multan,30.1575,71.5249
33.94,62,995,0.0,0,292.44,0.0,7.94,42.13,1.08,30.89,106.73,22.07,4,91.0,77.0,91.0,Multan,30.1575,71.5249
33.94,62,995,0.0,0,264.28,0.0,6.74,43.69,1.0,30.32,108.01,20.34,4,89.0,77.0,89.0,Multan,30.1575,71.5249
33.94,62,995,0.0,0,242.7,0.0,5.82,45.94,1.15,30.35,110.03,18.7,4,89.0,78.0,89.0,Multan,30.1575,71.5249
32.94,62,995,0.0,0,227.08,0.0,5.29,47.66,1.55,30.56,108.96,17.31,4,90.0,78.0,90.0,Multan,30.1575,71.5249
32.94,62,995,0.0,0,227.1,0.0,5.46,46.16,1.82,31.43,107.22,18.41,4,92.0,77.0,92.0,Multan,30.1575,71.5249
32.94,62,995,0.0,0,230.62,0.0,5.74,44.26,1.91,32.55,108.2,19.71,4,94.0,77.0,94.0,Multan,30.1575,71.5249
32.94,62,995,0.0,0,230.62,0.0,5.74,44.26,1.91,32.55,108.2,19.71,4,94.0,77.0,94.0,Multan,30.1575,71.5249
32.94,62,995,0.0,0,230.62,0.0,5.74,44.26,1.91,32.55,108.2,19.71,4,94.0,77.0,94.0,Multan,30.1575,71.5249
32.94,62,995,0.0,0,230.62,0.0,5.74,44.26,1.91,32.55,108.2,19.71,4,94.0,77.0,94.0,Multan,30.1575,71.5249
32.94,62,996,0.0,0,235.16,0.0,5.96,41.82,1.82,33.58,111.38,20.72,4,96.0,79.0,96.0,Multan,30.1575,71.5249
33.94,59,997,0.0,0,248.31,0.25,6.23,40.66,2.06,35.14,117.51,20.9,4,99.0,82.0,99.0,Multan,30.1575,71.5249
34.94,55,997,0.0,0,257.67,0.97,5.59,46.65,3.08,37.28,126.24,19.0,4,105.0,86.0,105.0,Multan,30.1575,71.5249
35.94,52,998,2.06,180,188.14,0.42,2.4,71.91,4.91,35.0,122.88,9.13,4,99.0,85.0,99.0,Multan,30.1575,71.5249
36.94,49,997,0.0,0,174.08,0.22,1.38,82.25,3.67,32.99,109.7,7.33,4,95.0,78.0,95.0,Multan,30.1575,71.5249
37.94,50,997,2.06,230,172.82,0.15,1.01,89.62,2.94,33.93,104.35,7.21,4,97.0,75.0,97.0,Multan,30.1575,71.5249
39.94,44,997,4.12,230,167.78,0.11,0.72,92.48,2.42,33.17,97.53,6.62,3,95.0,72.0,95.0,Multan,30.1575,71.5249
39.94,44,996,4.12,180,171.35,0.09,0.66,94.45,2.12,32.62,89.89,6.57,3,94.0,68.0,94.0,Multan,30.1575,71.5249
39.94,44,995,3.09,230,179.97,0.09,0.68,97.67,2.04,32.77,84.55,6.8,3,94.0,66.0,94.0,Multan,30.1575,71.5249
39.94,44,995,2.06,230,192.45,0.09,0.75,102.51,2.15,33.95,82.16,7.2,3,97.0,64.0,97.0,Multan,30.1575,71.5249
34.94,55,995,7.72,360,203.88,0.09,0.87,106.79,2.29,35.63,82.07,7.65,3,101.0,64.0,101.0,Multan,30.1575,71.5249
34.94,55,995,2.06,310,214.54,0.08,1.09,110.03,2.41,37.18,83.02,8.08,3,105.0,65.0,105.0,Multan,30.1575,71.5249
33.94,52,996,2.06,360,251.05,0.13,3.2,103.99,2.47,39.39,85.48,11.47,3,111.0,66.0,111.0,Multan,30.1575,71.5249
33.94,52,995,0.0,0,306.02,0.05,6.5,91.19,2.52,41.97,88.99,16.58,3,117.0,68.0,117.0,Multan,30.1575,71.5249
33.94,52,995,0.0,0,350.52,0.0,8.45,80.89,2.57,43.95,91.81,20.61,3,122.0,69.0,122.0,Multan,30.1575,71.5249
33.94,59,996,0.0,0,373.65,0.0,9.21,72.94,2.49,44.36,92.4,23.01,3,123.0,70.0,123.0,Multan,30.1575,71.5249
33.94,59,996,0.0,0,383.91,0.0,9.31,66.51,2.3,44.17,93.84,23.98,3,122.0,70.0,122.0,Multan,30.1575,71.5249
32.94,66,996,0.0,0,373.43,0.0,8.89,60.91,2.0,42.77,95.8,23.5,3,119.0,71.0,119.0,Multan,30.1575,71.5249
32.94,70,996,0.0,0,322.76,0.0,7.14,58.1,1.56,39.55,99.31,19.95,3,111.0,73.0,111.0,Multan,30.1575,71.5249
32.94,70,995,0.0,0,284.96,0.0,6.07,54.6,1.32,38.06,105.01,18.25,4,107.0,76.0,107.0,Multan,30.1575,71.5249
32.94,70,995,0.0,0,256.52,0.0,5.36,52.5,1.52,38.24,113.72,17.32,4,108.0,80.0,108.0,Multan,30.1575,71.5249
32.94,70,996,0.0,0,206.55,0.0,3.66,55.53,2.57,38.49,126.49,14.07,4,108.0,86.0,108.0,Multan,30.1575,71.5249
32.94,70,996,0.0,0,184.58,0.0,3.19,58.05,3.65,40.59,137.79,12.93,4,114.0,92.0,114.0,Multan,30.1575,71.5249
31.94,74,996,2.06,180,174.85,0.0,3.02,60.56,4.26,43.32,148.32,12.54,4,120.0,97.0,120.0,Multan,30.1575,71.5249
31.94,74,996,2.06,180,174.85,0.0,3.02,60.56,4.26,43.32,148.32,12.54,4,120.0,97.0,120.0,Multan,30.1575,71.5249
31.94,74,996,2.06,180,174.85,0.0,3.02,60.56,4.26,43.32,148.32,12.54,4,120.0,97.0,120.0,Multan,30.1575,71.5249
31.94,74,996,2.06,180,174.85,0.0,3.02,60.56,4.26,43.32,148.32,12.54,4,120.0,97.0,120.0,Multan,30.1575,71.5249
30.94,79,997,2.06,180,170.57,0.0,2.91,61.83,4.47,45.63,156.73,12.11,4,126.0,102.0,126.0,Multan,30.1575,71.5249
30.94,79,998,2.06,230,175.11,0.07,3.1,61.53,4.5,47.64,164.23,11.85,4,131.0,106.0,131.0,Multan,30.1575,71.5249
31.94,74,999,2.06,180,185.72,0.33,3.2,62.18,4.37,49.4,170.28,11.72,4,135.0,109.0,135.0,Multan,30.1575,71.5249
33.94,66,998,4.12,230,194.27,0.44,2.8,67.8,4.21,51.5,175.57,11.46,4,140.0,111.0,140.0,Multan,30.1575,71.5249
34.94,63,998,4.12,230,198.61,0.33,2.12,78.8,4.1,55.29,181.45,11.14,4,150.0,114.0,150.0,Multan,30.1575,71.5249
34.94,63,998,4.12,230,200.0,0.22,1.56,90.64,4.13,60.67,187.53,10.7,4,154.0,117.0,154.0,Multan,30.1575,71.5249
37.94,50,997,5.14,230,189.54,0.09,0.97,95.73,4.17,50.93,143.88,6.76,4,139.0,95.0,139.0,Multan,30.1575,71.5249
39.94,44,996,5.14,230,200.64,0.06,0.81,97.03,3.02,44.38,113.44,5.83,4,123.0,80.0,123.0,Multan,30.1575,71.5249
40.94,42,995,4.12,230,207.42,0.05,0.82,96.29,2.39,42.0,103.37,5.74,4,117.0,75.0,117.0,Multan,30.1575,71.5249
40.94,42,994,4.12,180,214.38,0.06,0.94,96.02,2.06,41.01,99.39,5.99,3,115.0,73.0,115.0,Multan,30.1575,71.5249
39.94,44,994,4.12,230,219.93,0.09,1.17,94.89,1.84,40.66,98.36,6.56,3,114.0,72.0,114.0,Multan,30.1575,71.5249
39.94,44,994,3.09,230,225.14,0.12,1.55,93.86,1.68,40.45,98.96,7.11,3,113.0,73.0,113.0,Multan,30.1575,71.5249
37.94,47,993,4.12,230,250.57,0.15,3.31,88.18,1.62,41.12,101.28,9.93,4,115.0,74.0,115.0,Multan,30.1575,71.5249
37.94,47,994,5.14,230,289.09,0.05,5.83,78.3,1.62,42.34,104.58,13.84,4,118.0,76.0,118.0,Multan,30.1575,71.5249
35.94,52,994,3.09,230,316.16,0.0,7.06,70.83,1.58,42.9,106.99,16.58,4,119.0,77.0,119.0,Multan,30.1575,71.5249
36.94,49,994,3.09,230,321.36,0.0,7.17,65.52,1.41,41.32,105.74,17.64,4,115.0,76.0,115.0,Multan,30.1575,71.5249
36.94,49,995,3.09,230,311.16,0.0,6.52,62.63,1.19,38.38,102.82,17.15,4,108.0,75.0,108.0,Multan,30.1575,71.5249
36.94,49,995,3.09,230,284.9,0.0,5.46,61.21,0.99,34.14,98.67,15.62,3,97.0,73.0,97.0,Multan,30.1575,71.5249
35.94,56,995,2.06,270,210.0,0.0,2.69,64.97,1.32,27.29,96.25,9.68,3,83.0,71.0,83.0,Multan,30.1575,71.5249
35.94,56,995,3.09,230,184.76,0.0,2.2,62.96,2.04,23.72,94.75,8.45,3,75.0,71.0,75.0,Multan,30.1575,71.5249
35.94,56,995,3.09,230,172.35,0.0,2.1,60.22,2.67,22.0,95.74,8.19,3,72.0,71.0,72.0,Multan,30.1575,71.5249
35.94,56,995,0.0,0,165.48,0.0,2.09,57.3,3.07,21.09,96.85,8.11,3,70.0,72.0,72.0,Multan,30.1575,71.5249
35.94,56,995,2.06,180,163.16,0.0,2.1,54.52,3.05,20.78,98.31,8.09,3,69.0,72.0,72.0,Multan,30.1575,71.5249
33.94,62,995,2.06,180,163.99,0.0,2.12,51.71,2.8,20.92,99.95,7.95,3,70.0,73.0,73.0,Multan,30.1575,71.5249
33.94,62,995,2.06,180,163.99,0.0,2.12,51.71,2.8,20.92,99.95,7.95,3,70.0,73.0,73.0,Multan,30.1575,71.5249
33.94,62,995,2.06,180,163.99,0.0,2.12,51.71,2.8,20.92,99.95,7.95,3,70.0,73.0,73.0,Multan,30.1575,71.5249
33.94,62,995,2.06,180,163.99,0.0,2.12,51.71,2.8,20.92,99.95,7.95,3,70.0,73.0,73.0,Multan,30.1575,71.5249
33.94,62,996,3.09,180,165.53,0.0,2.19,48.23,2.58,21.47,101.07,7.55,4,71.0,74.0,74.0,Multan,30.1575,71.5249
32.94,66,996,3.09,180,172.19,0.07,2.45,45.01,2.62,22.74,103.03,7.13,4,73.0,75.0,75.0,Multan,30.1575,71.5249
37.95,39,997,5.59,211,181.74,0.35,2.53,44.75,2.83,24.77,105.54,6.77,4,78.0,76.0,78.0,Multan,30.1575,71.5249
34.94,59,997,5.14,270,189.44,0.44,2.31,51.39,3.03,27.85,109.63,6.44,4,84.0,78.0,84.0,Multan,30.1575,71.5249
36.94,49,996,5.14,230,192.23,0.31,1.85,64.41,3.18,32.55,114.44,6.09,4,94.0,80.0,94.0,Multan,30.1575,71.5249
37.94,47,996,5.14,230,192.04,0.2,1.39,78.43,3.26,37.76,118.18,5.72,4,107.0,82.0,107.0,Multan,30.1575,71.5249
39.94,44,994,4.12,230,190.29,0.06,0.92,86.2,2.65,34.04,95.05,4.29,3,97.0,71.0,97.0,Multan,30.1575,71.5249
40.94,40,993,4.12,230,194.38,0.04,0.74,87.81,2.15,33.67,86.39,4.2,3,96.0,67.0,96.0,Multan,30.1575,71.5249
41.94,37,992,4.12,230,196.62,0.04,0.72,87.44,1.83,32.69,81.64,4.27,3,94.0,64.0,94.0,Multan,30.1575,71.5249
41.94,37,991,5.14,230,199.72,0.05,0.72,87.71,1.62,31.57,78.11,4.37,3,92.0,62.0,92.0,Multan,30.1575,71.5249
41.94,40,991,5.14,230,200.03,0.06,0.77,87.09,1.52,29.9,74.63,4.43,3,88.0,61.0,88.0,Multan,30.1575,71.5249
40.94,42,990,5.14,230,198.59,0.06,0.89,86.1,1.5,28.11,71.77,4.45,3,85.0,59.0,85.0,Multan,30.1575,71.5249
40.94,42,990,5.14,270,201.0,0.05,1.32,83.92,1.55,26.6,69.67,5.1,3,81.0,58.0,81.0,Multan,30.1575,71.5249
39.94,44,991,5.14,230,204.52,0.01,1.9,80.11,1.63,25.12,68.41,6.27,3,78.0,58.0,78.0,Multan,30.1575,71.5249
37.94,47,991,5.14,230,204.22,0.0,2.16,76.88,1.74,23.8,68.54,7.14,3,76.0,58.0,76.0,Multan,30.1575,71.5249
36.94,47,992,5.14,230,196.27,0.0,2.11,73.02,1.75,22.59,70.58,7.38,3,73.0,59.0,73.0,Multan,30.1575,71.5249
36.94,47,993,4.12,230,183.66,0.0,1.89,69.24,1.68,22.12,75.53,7.08,3,72.0,61.0,72.0,Multan,30.1575,71.5249
35.94,56,993,4.12,230,169.09,0.0,1.65,65.63,1.58,22.08,80.33,6.64,3,72.0,64.0,72.0,Multan,30.1575,71.5249
35.94,52,993,4.12,230,153.07,0.0,1.37,63.13,1.44,21.71,82.57,5.93,3,71.0,65.0,71.0,Multan,30.1575,71.5249
34.94,59,992,3.09,230,144.61,0.0,1.27,61.74,1.33,21.57,85.07,6.05,3,71.0,66.0,71.0,Multan,30.1575,71.5249
34.94,63,993,2.06,180,140.8,0.0,1.28,60.73,1.3,21.16,86.37,6.44,3,70.0,67.0,70.0,Multan,30.1575,71.5249
34.94,63,992,2.06,180,139.08,0.0,1.37,59.17,1.45,20.39,86.34,6.88,3,68.0,67.0,68.0,Multan,30.1575,71.5249
33.94,62,992,6.17,230,139.4,0.0,1.52,56.98,1.73,19.86,87.49,7.34,3,67.0,67.0,67.0,Multan,30.1575,71.5249
33.94,62,992,7.2,230,140.45,0.0,1.69,53.89,2.03,19.84,90.44,7.72,3,67.0,69.0,69.0,Multan,30.1575,71.5249
33.94,62,992,7.2,230,140.45,0.0,1.69,53.89,2.03,19.84,90.44,7.72,3,67.0,69.0,69.0,Multan,30.1575,71.5249
33.94,62,992,7.2,230,140.45,0.0,1.69,53.89,2.03,19.84,90.44,7.72,3,67.0,69.0,69.0,Multan,30.1575,71.5249
33.94,62,992,7.2,230,140.45,0.0,1.69,53.89,2.03,19.84,90.44,7.72,3,67.0,69.0,69.0,Multan,30.1575,71.5249
33.94,62,994,7.2,230,140.32,0.0,1.85,49.86,2.27,20.4,94.74,7.74,3,68.0,71.0,71.0,Multan,30.1575,71.5249
33.94,62,995,7.2,230,142.65,0.06,2.07,46.04,2.55,22.03,101.45,7.43,4,72.0,74.0,74.0,Multan,30.1575,71.5249
33.94,62,995,9.26,230,145.15,0.27,2.04,45.13,2.75,24.71,109.81,6.91,4,78.0,78.0,78.0,Multan,30.1575,71.5249
33.94,62,995,9.26,230,144.9,0.35,1.65,50.5,2.68,27.71,115.35,6.28,4,84.0,81.0,84.0,Multan,30.1575,71.5249
35.94,56,996,7.2,230,143.82,0.26,1.23,59.87,2.46,30.6,116.71,5.8,4,90.0,82.0,90.0,Multan,30.1575,71.5249
36.94,53,995,7.2,230,142.52,0.18,0.89,69.11,2.23,33.34,116.5,5.28,4,96.0,81.0,96.0,Multan,30.1575,71.5249
36.94,53,996,7.2,230,148.28,0.11,0.67,74.82,1.79,29.59,96.73,4.07,3,88.0,72.0,88.0,Multan,30.1575,71.5249
37.94,50,995,7.2,230,152.62,0.09,0.57,75.65,1.48,26.12,83.09,3.48,3,80.0,65.0,80.0,Multan,30.1575,71.5249
38.94,44,994,7.2,230,151.93,0.08,0.56,75.41,1.42,25.67,82.35,3.3,3,80.0,65.0,80.0,Multan,30.1575,71.5249
38.94,47,993,17.49,360,156.32,0.04,0.65,74.52,1.35,23.94,77.72,3.17,3,76.0,62.0,76.0,Multan,30.1575,71.5249
44.51,30,991,6.26,194,161.61,0.05,0.7,73.09,1.23,21.55,70.83,3.17,3,71.0,59.0,71.0,Multan,30.1575,71.5249
44.21,25,991,6.26,183,163.87,0.06,0.8,71.71,1.12,20.23,68.19,3.28,3,68.0,58.0,68.0,Multan,30.1575,71.5249
42.27,69,991,6.43,180,172.47,0.08,1.45,68.02,1.05,19.95,68.64,4.89,3,68.0,58.0,68.0,Multan,30.1575,71.5249
41.48,69,994,6.16,178,184.86,0.04,2.49,62.57,1.06,20.61,72.13,7.48,3,69.0,59.0,69.0,Multan,30.1575,71.5249
27.94,78,994,3.09,130,192.8,0.0,3.09,58.43,1.09,21.56,76.79,9.58,3,71.0,62.0,71.0,Multan,30.1575,71.5249
27.94,78,994,0.0,0,192.4,0.0,3.24,55.21,1.06,22.34,81.34,10.77,3,73.0,64.0,73.0,Multan,30.1575,71.5249
27.94,78,994,3.09,230,186.42,0.0,3.08,53.55,1.06,23.43,87.24,10.95,3,75.0,67.0,75.0,Multan,30.1575,71.5249
27.94,78,994,4.12,180,174.3,0.0,2.74,53.29,1.13,24.62,93.12,10.32,3,77.0,70.0,77.0,Multan,30.1575,71.5249
27.94,78,994,2.06,180,153.79,0.0,2.12,54.56,1.24,25.33,97.6,8.48,3,79.0,72.0,79.0,Multan,30.1575,71.5249
