temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_spring,is_summer,is_autumn,is_winter,is_night,is_morning_rush,is_evening_rush,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm2_5_lag_24h,pm2_5_lag_48h,pm2_5_lag_72h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_min_6h,pm2_5_rolling_max_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_min_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm2_5_rolling_min_24h,pm2_5_rolling_max_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,pm10_lag_48h,pm10_lag_72h,pm10_rolling_mean_3h,pm10_rolling_std_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_min_6h,pm10_rolling_max_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_min_12h,pm10_rolling_max_12h,pm10_rolling_mean_24h,pm10_rolling_std_24h,pm10_rolling_min_24h,pm10_rolling_max_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,temp_squared,temp_cubed,temp_change_rate,is_hot,is_cold,humidity_squared,is_high_humidity,is_low_humidity,wind_speed_squared,is_high_wind,is_calm,pressure_change_rate,is_low_pressure,is_high_pressure,pm2_5_squared,pm2_5_change_rate,is_high_pm2_5,is_low_pm2_5,pm10_squared,pm10_change_rate,is_high_pm10,is_low_pm10,no2_squared,no2_change_rate,is_high_no2,o3_squared,o3_change_rate,is_high_o3,co_squared,co_change_rate,is_high_co,so2_squared,so2_change_rate,is_high_so2,temp_humidity_interaction,temp_wind_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,wind_pm2_5_interaction,time
11.06,25.0,1019.0,2.36,342.0,1188.28,0.04,18.68,20.74,1.83,79.13,110.22,5.89,5.0,163.0,78.0,163.0,0.0,1.0,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,82.64,89.42,100.66,172.67,70.29,38.01,227.07,327.4,84.17714285714285,8.199893727534349,79.13,100.66,102.549,32.94896304218929,79.13,172.67,111.39,38.16303080207336,70.29,180.41,86.38560000000001,45.64524273130772,36.07,180.41,-0.04247337850919658,-0.5417269936873805,1.0818205735332806,116.18,127.85,148.17,254.64,110.58,64.21,283.65,373.85,119.01142857142858,14.40784789454625,110.22,148.17,148.216,51.837778416046255,110.22,254.64,163.218125,57.01298041893617,110.22,262.61,129.59679999999997,64.46482062075924,61.1,262.61,-0.05129970735066283,-0.5671536286522149,0.7165550537299488,122.32360000000001,1352.899016,0.0,0,0,625.0,0,1,5.569599999999999,0,1,0.0,0,0,6261.5569,0.0,1,0,12148.4484,0.0,1,0,348.94239999999996,0.0,0,430.14759999999995,0.0,0,1412009.3584,0.0,0,3.3489000000000004,0.0,0,276.5,26.1016,875.1777999999999,1978.25,186.74679999999998,2025-01-07 00:00:00+00:00
11.06,25.0,1019.0,2.36,342.0,1188.28,0.04,18.68,20.74,1.83,79.13,110.22,5.89,5.0,163.0,78.0,163.0,0.0,1.0,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,82.64,89.42,100.66,172.67,70.29,38.01,227.07,327.4,84.17714285714285,8.199893727534349,79.13,100.66,102.549,32.94896304218929,79.13,172.67,111.39,38.16303080207336,70.29,180.41,86.38560000000001,45.64524273130772,36.07,180.41,-0.04247337850919658,-0.5417269936873805,1.0818205735332806,116.18,127.85,148.17,254.64,110.58,64.21,283.65,373.85,119.01142857142858,14.40784789454625,110.22,148.17,148.216,51.837778416046255,110.22,254.64,163.218125,57.01298041893617,110.22,262.61,129.59679999999997,64.46482062075924,61.1,262.61,-0.05129970735066283,-0.5671536286522149,0.7165550537299488,122.32360000000001,1352.899016,0.0,0,0,625.0,0,1,5.569599999999999,0,1,0.0,0,0,6261.5569,0.0,1,0,12148.4484,0.0,1,0,348.94239999999996,0.0,0,430.14759999999995,0.0,0,1412009.3584,0.0,0,3.3489000000000004,0.0,0,276.5,26.1016,875.1777999999999,1978.25,186.74679999999998,2025-01-07 00:00:00+00:00
11.06,25.0,1019.0,2.36,342.0,1188.28,0.04,18.68,20.74,1.83,79.13,110.22,5.89,5.0,163.0,78.0,163.0,0.0,1.0,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,82.64,89.42,100.66,172.67,70.29,38.01,227.07,327.4,84.17714285714285,8.199893727534349,79.13,100.66,102.549,32.94896304218929,79.13,172.67,111.39,38.16303080207336,70.29,180.41,86.38560000000001,45.64524273130772,36.07,180.41,-0.04247337850919658,-0.5417269936873805,1.0818205735332806,116.18,127.85,148.17,254.64,110.58,64.21,283.65,373.85,119.01142857142858,14.40784789454625,110.22,148.17,148.216,51.837778416046255,110.22,254.64,163.218125,57.01298041893617,110.22,262.61,129.59679999999997,64.46482062075924,61.1,262.61,-0.05129970735066283,-0.5671536286522149,0.7165550537299488,122.32360000000001,1352.899016,0.0,0,0,625.0,0,1,5.569599999999999,0,1,0.0,0,0,6261.5569,0.0,1,0,12148.4484,0.0,1,0,348.94239999999996,0.0,0,430.14759999999995,0.0,0,1412009.3584,0.0,0,3.3489000000000004,0.0,0,276.5,26.1016,875.1777999999999,1978.25,186.74679999999998,2025-01-07 00:00:00+00:00
11.04,26.0,1019.0,2.09,350.0,1214.98,0.12,20.22,17.88,2.06,79.36,110.21,6.46,5.0,163.0,78.0,163.0,0.25881904510252074,0.9659258262890683,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,79.13,82.64,89.42,145.53,85.09,36.07,203.74,340.7,81.13428571428571,3.875929381635918,79.13,89.42,93.21799999999999,22.412315463700853,79.13,145.53,111.956875,37.574657367033964,79.13,180.41,94.86181818181821,43.156229328685896,36.07,180.41,0.002906609376974649,-0.45468288325431183,1.2001663432215137,110.22,116.18,127.85,217.71,133.29,61.1,252.99,379.23,113.58857142857144,6.669678724325054,110.21,127.85,133.77300000000002,36.84318602763158,110.21,217.71,163.195,57.0358247653759,110.21,262.61,140.60409090909087,61.854552102499824,61.1,262.61,-9.07276356378617e-05,-0.49377612420192,0.8037643207855972,121.88159999999998,1345.5728639999998,-0.001808318264014619,0,0,676.0,0,1,4.368099999999999,0,1,0.0,0,0,6298.0096,0.0029066093769747336,1,0,12146.244099999998,-9.072763563788833e-05,1,0,408.84839999999997,0.08244111349036398,0,319.6944,-0.1378977820636451,0,1476176.4004000002,0.022469451644393512,0,4.2436,0.12568306010928953,0,287.03999999999996,23.073599999999995,876.1343999999999,2063.36,165.86239999999998,2025-01-07 01:00:00+00:00
10.86,26.0,1020.0,2.01,346.0,1548.77,2.18,29.47,6.62,3.58,96.45,133.59,9.5,5.0,172.0,90.0,172.0,0.49999999999999994,0.8660254037844387,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,79.36,79.13,82.64,118.05,110.6,36.07,186.61,358.59,82.13857142857144,6.441983205430425,79.13,96.45,88.31,13.139519693572433,79.13,118.05,112.666875,37.13793365616886,79.13,180.41,97.60636363636367,41.11076299177908,41.14,180.41,0.21534778225806456,-0.18297331639135955,1.6739672858331023,110.21,110.22,116.18,176.73,168.35,61.1,228.99,393.98,114.40857142857145,8.745186158817948,110.21,133.59,125.36099999999999,22.270506879428375,110.21,176.73,163.21375,57.0253867296546,110.21,262.61,143.8990909090909,59.295523151422366,69.43,262.61,0.2121404591234916,-0.24410117127822095,1.186415711947627,117.93959999999998,1280.8240559999997,-0.016304347826086918,0,0,676.0,0,1,4.040099999999999,0,1,0.0009813542688910104,0,0,9302.6025,0.2153477822580645,1,0,17846.2881,0.21214045912349166,1,0,868.4808999999999,0.45746785361028697,0,43.824400000000004,-0.6297539149888143,0,2398688.5129,0.27472880212019946,0,12.8164,0.7378640776699028,0,282.36,21.828599999999998,1047.447,2507.7000000000003,193.8645,2025-01-07 02:00:00+00:00
4.94,87.0,1021.0,0.0,0.0,2216.34,17.43,35.3,0.63,5.42,128.46,175.73,12.67,5.0,189.0,111.0,189.0,0.7071067811865475,0.7071067811865476,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,96.45,79.36,79.13,100.66,142.66,,162.91,374.69,88.6842857142857,18.68374325194933,79.13,128.46,89.351,15.883397656393019,79.13,128.46,113.78312499999998,37.33952895949099,79.13,180.41,98.94782608695655,40.67752863643979,41.14,180.41,0.33188180404354595,0.2761772302801511,,133.59,110.21,110.22,148.17,210.66,,200.29,408.16,122.9157142857143,24.86446249646461,110.21,175.73,125.261,22.014998145203947,110.21,175.73,163.675,57.09949935565694,110.21,262.61,145.28304347826085,58.31119286246406,69.43,262.61,0.3154427726626243,0.18600256462171832,,24.403600000000004,120.55378400000002,-0.5451197053406998,0,1,7569.0,1,0,0.0,0,1,0.0009803921568627416,0,1,16501.9716,0.33188180404354584,1,0,30881.032899999995,0.3154427726626243,1,0,1246.0899999999997,0.1978282999660672,0,0.39690000000000003,-0.904833836858006,0,4912162.995600001,0.43103236762075725,0,29.3764,0.5139664804469273,0,429.78000000000003,0.0,634.5924000000001,11176.02,0.0,2025-01-07 03:00:00+00:00
4.94,81.0,1021.0,0.0,0.0,2830.51,35.32,35.99,5.59,6.5,156.29,213.1,15.33,5.0,207.0,130.0,207.0,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,128.46,96.45,79.36,89.42,167.7,,129.84,379.16,115.13999999999999,34.15781706530244,79.36,156.29,94.914,26.48690963895604,79.13,156.29,114.63499999999999,38.18809221035619,79.13,180.41,101.33708333333334,41.46956405964622,41.14,180.41,0.21664331309356985,0.7478192798031759,,175.73,133.59,110.21,127.85,243.84,,162.91,413.5,158.1575,45.57044318049437,110.21,213.1,131.754,35.16819655439967,110.21,213.1,163.8275,57.23644567348093,110.21,262.61,148.10875000000001,58.68553020030836,69.43,262.61,0.2126557787514938,0.6667970277669144,,24.403600000000004,120.55378400000002,0.0,0,1,6561.0,1,0,0.0,0,1,0.0,0,1,24426.564099999996,0.21664331309356988,1,0,45411.61,0.21265577875149377,1,0,1295.2801000000002,0.019546742209631818,0,31.248099999999997,7.8730158730158735,0,8011786.860100001,0.27711001019699144,0,42.25,0.19926199261992616,0,400.14000000000004,0.0,772.0726,12659.49,0.0,2025-01-07 04:00:00+00:00
8.94,76.0,1022.0,0.0,0.0,3231.05,41.57,41.81,14.48,7.39,177.31,239.71,21.28,5.0,228.0,143.0,228.0,0.9659258262890683,0.25881904510252074,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,156.29,128.46,96.45,82.64,180.41,,91.58,380.39,139.6275,35.05528621572881,96.45,177.31,103.703,36.9691448072278,79.13,177.31,115.235625,39.14200232806186,79.13,180.41,104.376,43.34679813242649,41.14,180.41,0.13449356964617065,1.145571151984511,,213.1,175.73,133.59,116.18,262.61,,121.16,420.32,190.5325,46.1493260153024,133.59,239.71,142.94,48.89809039670613,110.21,239.71,163.56937499999998,56.85962146300894,110.21,262.61,151.77280000000002,60.30027670749115,69.43,262.61,0.12487095260441114,1.0632639008435185,,79.9236,714.5169839999999,0.809716599190283,0,1,5776.0,0,0,0.0,0,1,0.0009794319294809117,0,1,31438.8361,0.13449356964617065,1,0,57460.8841,0.12487095260441117,1,0,1748.0761000000002,0.16171158655181994,0,209.6704,1.5903398926654742,0,10439684.102500001,0.14150806745074207,0,54.6121,0.13692307692307693,0,679.4399999999999,0.0,1585.1514,13475.56,0.0,2025-01-07 05:00:00+00:00
12.94,50.0,1021.0,0.0,0.0,3471.37,33.53,57.58,35.05,8.46,199.79,263.59,23.31,5.0,250.0,155.0,250.0,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,177.31,156.29,128.46,79.13,172.67,,56.2,378.85,165.4625,30.39769878899826,128.46,199.79,115.41799999999998,46.805873752957304,79.13,199.79,116.44687499999999,41.52084965713009,79.13,199.79,108.04576923076924,46.410499602833575,41.14,199.79,0.1267835993457785,1.5248325540250223,,239.71,213.1,175.73,110.22,254.64,,82.86,421.46,223.03249999999997,37.67948546623215,175.73,263.59,157.68099999999998,60.723932029399336,110.21,263.59,163.630625,56.9738351021765,110.21,263.59,156.07346153846154,63.02036470489885,69.43,263.59,0.09962037461933156,1.3914897477771728,,167.44359999999998,2166.720184,0.44742729306487705,0,0,2500.0,0,0,0.0,0,1,-0.0009784735812132794,0,1,39916.0441,0.12678359934577843,1,0,69479.68809999998,0.0996203746193316,1,0,3315.4564,0.37718249222673994,0,1228.5024999999998,1.4205801104972373,0,12050409.6769,0.07437829807647667,0,71.57160000000002,0.14479025710419502,0,647.0,0.0,2585.2826,9989.5,0.0,2025-01-07 06:00:00+00:00
16.94,42.0,1020.0,2.06,310.0,1789.09,8.05,38.04,104.43,13.47,110.37,150.42,11.65,5.0,179.0,98.0,179.0,0.9659258262890683,-0.25881904510252063,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,199.79,177.31,156.29,79.36,145.53,45.0,29.82,350.85,160.94,38.10619722127447,110.37,199.79,135.43285714285713,44.10433339037699,79.36,199.79,112.553125,38.72382758608279,79.13,199.79,108.13185185185185,45.51143719626436,41.14,199.79,-0.4475699484458681,0.3907510080645162,1.4526666666666668,263.59,239.71,213.1,110.21,217.71,74.34,54.04,386.48,216.70499999999998,48.7651873778826,150.42,263.59,183.76428571428573,56.96012460693967,110.21,263.59,157.116875,51.577268600130424,110.21,263.59,155.86407407407407,61.806128975348216,69.43,263.59,-0.42934102204180735,0.3648489247799655,1.0234059725585147,286.96360000000004,4861.163384000001,0.3091190108191655,0,0,1764.0,0,0,4.2436,0,1,-0.0009794319294809117,0,0,12181.536900000001,-0.44756994844586817,1,0,22626.176399999997,-0.42934102204180735,1,0,1447.0416,-0.3393539423410906,0,10905.6249,1.979457917261056,1,3200843.0280999998,-0.484615584048949,0,181.44090000000003,0.5921985815602837,0,711.48,34.89640000000001,1869.6678000000002,4635.54,227.3622,2025-01-07 07:00:00+00:00
19.94,28.0,1018.0,3.09,310.0,1575.47,6.09,35.99,131.61,18.36,114.46,149.97,9.88,5.0,181.0,98.0,181.0,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,110.37,199.79,177.31,96.45,118.05,45.0,22.78,327.39,150.48250000000002,44.935425798212556,110.37,199.79,140.44714285714286,38.27716321528443,96.45,199.79,110.61124999999998,37.72607425022293,79.13,199.79,108.35785714285714,44.676690032668404,41.14,199.79,0.03705717133278961,0.18672887506480032,1.5435555555555553,150.42,263.59,239.71,133.59,176.73,74.34,46.82,366.04,200.92249999999999,59.38110101988117,149.97,263.59,189.44428571428574,49.95451059285265,133.59,263.59,152.883125,48.987057027851755,110.21,263.59,155.65357142857144,60.66099987051817,69.43,263.59,-0.0029916234543278064,0.12261396811138554,1.0173527037933816,397.60360000000003,7928.215784000002,0.1770956316410861,0,0,784.0,0,1,9.5481,0,1,-0.0019607843137254832,0,0,13101.091599999998,0.03705717133278963,1,0,22491.0009,-0.0029916234543277964,1,0,1295.2801000000002,-0.053890641430073494,0,17321.192100000004,0.2602700373455904,1,2482105.7209,-0.11940148343571311,0,337.08959999999996,0.36302895322939865,0,558.32,61.6146,2282.3324000000002,3204.8799999999997,353.68139999999994,2025-01-07 08:00:00+00:00
20.94,21.0,1017.0,2.06,310.0,1441.96,4.64,34.27,150.2,26.23,118.95,152.02,8.99,5.0,184.0,99.0,184.0,0.7071067811865476,-0.7071067811865475,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,1,0,114.46,110.37,199.79,128.46,100.66,41.14,20.69,299.36,135.89249999999998,42.742207379435456,110.37,199.79,143.6614285714286,34.748871650060536,110.37,199.79,110.66749999999999,37.738573811596716,79.13,199.79,110.99892857142856,42.94477386729644,41.14,199.79,0.039227677791368244,-0.07403082671648765,1.8913466212931453,149.97,150.42,263.59,175.73,148.17,69.43,44.79,344.3,179.0,56.40019444410925,149.97,263.59,192.07714285714286,46.913166493812696,149.97,263.59,151.33875,48.57289118771224,110.21,263.59,158.42785714285716,58.543822102329514,69.43,263.59,0.013669400546776098,-0.13492289307460298,1.1895434250324066,438.4836000000001,9181.846584,0.050150451354062264,0,0,441.0,0,1,4.2436,0,1,-0.0009823182711198308,0,0,14149.1025,0.039227677791368265,1,0,23110.080400000003,0.013669400546776123,1,0,1174.4329000000002,-0.047791053070297296,0,22560.039999999997,0.1412506648430969,1,2079248.6416000002,-0.08474296559122041,0,688.0129000000001,0.42864923747276684,0,439.74,43.1364,2490.813,2497.9500000000003,245.037,2025-01-07 09:00:00+00:00
21.94,20.0,1016.0,3.09,310.0,1668.93,4.92,41.81,140.19,33.86,140.25,175.42,11.91,5.0,195.0,111.0,195.0,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,118.95,114.46,110.37,156.29,89.42,45.33,23.68,270.38,121.0075,13.298286543761945,110.37,140.25,145.3457142857143,34.17016527964263,110.37,199.79,113.14187499999998,38.331895373391944,79.13,199.79,114.53857142857143,41.014626362571875,45.33,199.79,0.1790668348045397,-0.10262972678994173,2.093977498345467,152.02,149.97,150.42,213.1,127.85,74.67,47.38,325.57,156.95749999999998,12.33973088577434,149.97,175.42,192.03285714285715,46.9313128285319,149.97,263.59,153.041875,48.93079592223422,110.21,263.59,162.2132142857143,55.94512530007659,74.67,263.59,0.15392711485330862,-0.17681839511966216,1.349270121869559,481.3636000000001,10561.117384000001,0.04775549188156636,0,0,400.0,0,1,9.5481,0,1,-0.000983284169124854,0,0,19670.0625,0.17906683480453967,1,0,30772.176399999997,0.15392711485330857,1,0,1748.0761000000002,0.22001750802451125,0,19653.2361,-0.06664447403462048,1,2785327.3449000004,0.15740381147882054,0,1146.4995999999999,0.29088829584445297,0,438.8,67.7946,3077.085,2805.0,433.3725,2025-01-07 10:00:00+00:00
22.94,18.0,1016.0,2.06,310.0,2109.53,5.25,58.26,113.01,36.24,172.46,213.68,18.75,5.0,223.0,130.0,223.0,0.258819045102521,-0.9659258262890682,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,140.25,118.95,114.46,177.31,82.64,57.82,30.49,263.54,136.53,26.46346286234413,114.46,172.46,147.6557142857143,35.5519703425576,110.37,199.79,118.331875,40.46805163232679,79.13,199.79,119.07892857142858,40.09582894528461,57.82,199.79,0.22966131907308385,-0.027353223168461983,1.9827049463853341,175.42,152.02,149.97,239.71,116.18,92.05,55.87,331.06,172.77249999999998,29.6144844909829,149.97,213.68,192.1157142857143,46.975197305650155,149.97,263.59,158.40625,50.6591677619494,110.21,263.59,167.17785714285716,54.023664523719866,92.05,263.59,0.21810511914262926,-0.10858954570105545,1.3213470939706682,526.2436,12072.028184000003,0.04557885141294449,0,0,324.0,0,1,4.2436,0,1,0.0,0,0,29742.451600000004,0.22966131907308385,1,0,45659.142400000004,0.2181051191426293,1,0,3394.2275999999997,0.39344654388902156,0,12771.260100000001,-0.19387973464583774,1,4450116.820900001,0.26400148598203654,0,1313.3376,0.07028942705256958,0,412.92,47.256400000000006,3956.2324000000003,3104.28,355.2676,2025-01-07 11:00:00+00:00
21.94,26.0,1016.0,0.0,0.0,2376.56,2.46,75.4,87.26,43.39,190.82,238.33,27.87,5.0,241.0,142.0,241.0,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,172.46,140.25,118.95,199.79,79.13,70.29,36.26,263.47,155.62,32.16391041731918,118.95,190.82,149.58571428571426,37.730094468095736,110.37,199.79,125.09312499999999,43.061300757369914,79.13,199.79,123.82892857142856,40.446404165520505,70.29,199.79,0.1064594688623448,-0.04489714199909905,1.7147531654573904,213.68,175.42,152.02,263.59,110.22,110.58,63.74,341.01,194.8625,38.54440069582092,152.02,238.33,191.9185714285714,46.74449537238633,149.97,263.59,166.04062499999998,53.02042367097796,110.21,263.59,172.40214285714288,53.56036569158088,110.21,263.59,0.11535941594908276,-0.09583064607913792,1.1552722011213603,481.3636000000001,10561.117384000001,-0.043591979075849996,0,0,676.0,0,1,0.0,0,1,0.0,0,0,36412.272399999994,0.10645946886234481,1,0,56801.18890000001,0.11535941594908272,1,0,5685.160000000001,0.29419842087195347,0,7614.307600000001,-0.22785594195203962,0,5648037.4336,0.12658269851578297,0,1882.6921,0.19729580573951422,0,570.44,0.0,4186.5908,4961.32,0.0,2025-01-07 12:00:00+00:00
20.94,28.0,1017.0,0.0,0.0,2403.26,0.06,81.57,66.52,46.25,201.82,255.96,36.98,5.0,252.0,151.0,252.0,-0.2588190451025208,-0.9659258262890683,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,190.82,172.46,140.25,110.37,79.36,85.09,41.83,270.94,176.3375,26.934756202101894,140.25,201.82,149.87571428571428,38.18534136600189,110.37,201.82,145.1376923076923,40.852898133393616,79.36,201.82,128.5264285714286,41.61905797555353,79.13,201.82,0.057645949061943196,0.8285766059617649,1.3718415795040544,238.33,213.68,175.42,150.42,110.21,133.29,72.1,356.63,220.84750000000003,34.89773762963249,175.42,255.96,190.82857142857142,44.8450690074808,149.97,255.96,190.1330769230769,50.202426964011636,110.21,263.59,177.59428571428572,54.38557450543034,110.21,263.59,0.07397306256031551,0.7016354208216994,0.9203241053342338,438.4836000000001,9181.846584,-0.04557885141294438,0,0,784.0,0,1,0.0,0,1,0.0009842519685039353,0,0,40731.312399999995,0.0576459490619432,1,0,65515.52160000001,0.07397306256031544,1,0,6653.664899999999,0.08183023872679018,0,4424.9104,-0.23768049507219813,0,5775658.627600001,0.011234725822196978,0,2139.0625,0.06591380502419919,0,586.32,0.0,4226.1108,5650.96,0.0,2025-01-07 13:00:00+00:00
17.94,39.0,1017.0,0.0,0.0,2429.96,0.0,76.09,50.78,37.67,216.29,277.07,40.02,5.0,266.0,162.0,266.0,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,201.82,190.82,172.46,114.46,96.45,110.6,52.37,283.34,195.34749999999997,18.482581664908174,172.46,216.29,165.00714285714284,40.81698327668918,114.46,216.29,155.67076923076922,40.126013271014614,96.45,216.29,133.21214285714288,43.8722459603844,79.13,216.29,0.07169755227430383,0.8896557749432117,0.9556057866184449,255.96,238.33,213.68,149.97,133.59,168.35,86.83,377.41,246.26,26.880522068342838,213.68,277.07,208.92142857142855,50.9570935292858,149.97,277.07,202.96846153846158,49.38962624650272,133.59,277.07,182.7292857142857,56.78242652823022,110.21,277.07,0.0824738240350054,0.8475028339001133,0.6457974457974458,321.84360000000004,5773.874184000001,-0.14326647564469908,0,0,1521.0,0,0,0.0,0,1,0.0,0,0,46781.3641,0.07169755227430374,1,0,76767.7849,0.08247382403500536,1,0,5789.6881,-0.06718156184871882,0,2578.6084,-0.2366205652435357,0,5904705.601600001,0.011109909040220245,0,1419.0289,-0.18551351351351353,0,699.6600000000001,0.0,3880.2426,8435.31,0.0,2025-01-07 14:00:00+00:00
14.94,47.0,1017.0,0.0,0.0,2456.67,0.0,67.17,41.48,25.03,230.2,294.71,38.5,5.0,280.0,171.0,280.0,-0.7071067811865471,-0.7071067811865479,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,216.29,201.82,190.82,118.95,128.46,142.66,64.73,299.14,209.78249999999997,17.148368970060485,190.82,230.2,181.54142857142855,40.36824966421482,118.95,230.2,165.95923076923074,40.81726380294218,110.37,230.2,137.48357142857142,47.27906499469386,79.13,230.2,0.0643118035970225,0.9352669188734761,0.6136268049908874,277.07,255.96,238.33,152.02,175.73,210.66,103.85,398.8,266.5175,24.577552597170165,238.33,294.71,229.59857142857143,52.39489588009231,152.02,294.71,215.3623076923077,50.72660760617419,149.97,294.71,187.24214285714285,60.497094779167504,110.21,294.71,0.06366622153246468,0.9386264965136164,0.3989841450678818,223.2036,3334.6617839999994,-0.16722408026755864,0,0,2209.0,0,0,0.0,0,1,0.0,0,0,52992.03999999999,0.06431180359702249,1,0,86853.98409999999,0.0636662215324646,1,0,4511.8089,-0.11722959653042453,0,1720.5903999999998,-0.18314296967309973,0,6035227.4889,0.010991950484781743,0,626.5009,-0.3355455269445182,0,702.18,0.0,3439.1879999999996,10819.4,0.0,2025-01-07 15:00:00+00:00
14.94,51.0,1017.0,0.0,0.0,2243.04,0.0,49.35,45.78,15.02,232.59,296.86,32.17,5.0,282.0,172.0,282.0,-0.8660254037844384,-0.5000000000000004,0.9884683243281114,0.1514277775045767,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,230.2,216.29,201.82,140.25,156.29,167.7,72.1,305.93,220.225,14.219963666151427,201.82,232.59,197.77571428571426,33.21891773128822,140.25,232.59,173.96923076923076,43.0038506922226,110.37,232.59,140.69535714285715,50.58288800698299,79.13,232.59,0.010382276281494417,0.6583957219251337,0.3869409660107336,294.71,277.07,255.96,175.42,213.1,243.84,113.9,405.12,281.15,18.989999122345072,255.96,296.86,250.29000000000002,44.68420526315759,175.42,296.86,224.68,53.86771342836077,149.97,296.86,190.32071428571425,63.834149860084985,110.21,296.86,0.007295307251196207,0.6922813818264738,0.2174376640419948,223.2036,3334.6617839999994,0.0,0,0,2601.0,0,0,0.0,0,1,0.0,0,0,54098.108100000005,0.010382276281494462,1,0,88125.85960000001,0.007295307251196315,1,0,2435.4225,-0.26529700759267527,0,2095.8084,0.10366441658630676,0,5031228.4416,-0.08695917644616502,0,225.60039999999998,-0.39992009588493815,0,761.9399999999999,0.0,3474.8946,11862.09,0.0,2025-01-07 16:00:00+00:00
