temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,city,latitude,longitude
14.94,72,1020,0.0,0,1268.39,0.78,11.14,133.04,9.78,157.99,192.69,10.13,5,208.0,120.0,208.0,Multan,30.1575,71.5249
16.94,63,1019,0.0,0,1548.77,0.96,19.88,113.01,7.99,179.45,221.36,14.19,5,230.0,134.0,230.0,Multan,30.1575,71.5249
16.94,63,1019,0.0,0,1842.5,0.45,31.53,90.12,7.39,203.1,251.54,17.48,5,253.0,149.0,253.0,Multan,30.1575,71.5249
15.94,67,1019,0.0,0,2162.93,0.02,40.44,68.66,7.87,236.1,292.22,22.29,5,286.0,169.0,286.0,Multan,30.1575,71.5249
14.94,72,1020,0.0,0,2590.18,0.0,50.72,51.5,10.85,282.18,349.24,32.42,5,332.0,198.0,332.0,Multan,30.1575,71.5249
13.94,77,1020,0.0,0,3150.94,0.01,63.75,35.41,15.5,337.08,416.48,47.12,5,387.0,289.0,387.0,Multan,30.1575,71.5249
12.94,76,1020,0.0,0,3578.19,0.06,73.34,23.6,20.03,384.75,473.46,61.3,5,424.0,362.0,424.0,Multan,30.1575,71.5249
11.94,87,1020,0.0,0,3952.03,0.28,80.88,14.48,23.13,427.33,523.49,72.96,5,452.0,419.0,452.0,Multan,30.1575,71.5249
11.94,87,1020,0.0,0,4219.06,0.88,87.05,7.6,24.56,460.26,560.85,78.02,5,473.0,457.0,473.0,Multan,30.1575,71.5249
11.94,87,1020,0.0,0,4272.46,1.34,89.11,3.76,22.89,470.57,569.07,72.96,5,480.0,465.0,480.0,Multan,30.1575,71.5249
10.94,87,1020,0.0,0,4165.65,1.16,85.68,2.3,18.36,464.84,557.97,57.25,5,477.0,454.0,477.0,Multan,30.1575,71.5249
9.94,93,1019,0.0,0,3898.62,0.87,78.83,2.32,12.64,449.01,536.56,37.49,5,466.0,433.0,466.0,Multan,30.1575,71.5249
9.94,93,1019,0.0,0,3417.97,0.39,64.43,5.54,7.63,418.41,498.28,20.01,5,446.0,393.0,446.0,Multan,30.1575,71.5249
9.94,93,1019,0.0,0,2910.61,0.1,46.61,11.09,5.07,388.68,461.33,13.05,5,426.0,347.0,426.0,Multan,30.1575,71.5249
9.94,93,1019,0.0,0,2590.18,0.05,34.96,14.66,3.87,371.9,438.26,10.39,5,415.0,318.0,415.0,Multan,30.1575,71.5249
9.94,93,1019,0.0,0,2590.18,0.05,34.96,14.66,3.87,371.9,438.26,10.39,5,415.0,318.0,415.0,Multan,30.1575,71.5249
9.94,93,1019,0.0,0,2590.18,0.05,34.96,14.66,3.87,371.9,438.26,10.39,5,415.0,318.0,415.0,Multan,30.1575,71.5249
9.94,93,1019,0.0,0,2590.18,0.05,34.96,14.66,3.87,371.9,438.26,10.39,5,415.0,318.0,415.0,Multan,30.1575,71.5249
9.94,93,1019,0.0,0,2456.67,0.09,29.13,14.66,3.19,367.03,428.73,8.49,5,412.0,306.0,412.0,Multan,30.1575,71.5249
9.94,100,1020,0.0,0,2616.88,1.06,32.56,7.15,3.4,379.77,440.54,7.35,5,420.0,320.0,420.0,Multan,30.1575,71.5249
9.94,93,1020,0.0,0,2990.72,7.1,38.04,1.06,3.67,404.52,453.65,6.46,5,437.0,337.0,437.0,Multan,30.1575,71.5249
10.94,93,1020,0.0,0,3284.45,12.52,39.07,4.07,3.49,421.68,469.18,5.7,5,448.0,356.0,448.0,Multan,30.1575,71.5249
11.94,87,1021,0.0,0,3471.37,13.97,37.36,15.56,3.87,430.56,484.81,7.16,5,454.0,376.0,454.0,Multan,30.1575,71.5249
13.94,77,1020,0.0,0,3524.78,10.06,37.36,43.99,4.47,439.12,497.33,9.75,5,460.0,392.0,460.0,Multan,30.1575,71.5249
15.94,67,1019,0.0,0,1428.6,1.1,10.88,138.76,27.42,239.59,276.27,0.49,5,289.0,162.0,289.0,Multan,30.1575,71.5249
16.94,67,1017,0.0,0,1148.22,0.45,5.06,157.36,15.26,193.28,221.7,1.12,5,243.0,134.0,243.0,Multan,30.1575,71.5249
19.94,42,1016,0.0,0,1081.47,0.27,3.43,158.79,9.54,175.24,200.98,1.99,5,226.0,124.0,226.0,Multan,30.1575,71.5249
19.94,42,1015,2.06,130,1148.22,0.44,6.08,140.19,6.62,175.87,201.96,5.13,5,226.0,124.0,226.0,Multan,30.1575,71.5249
19.94,40,1015,2.06,180,1321.79,0.63,11.82,114.44,5.13,189.92,219.73,9.63,5,240.0,133.0,240.0,Multan,30.1575,71.5249
18.94,45,1014,0.0,0,1468.66,0.31,18.34,90.12,4.59,198.36,231.55,12.92,5,248.0,139.0,248.0,Multan,30.1575,71.5249
16.94,51,1015,0.0,0,1575.47,0.02,22.96,70.1,4.35,207.88,245.37,15.58,5,258.0,146.0,258.0,Multan,30.1575,71.5249
15.94,59,1016,0.0,0,1708.98,0.0,24.68,52.93,4.23,227.86,272.1,16.47,5,278.0,159.0,278.0,Multan,30.1575,71.5249
13.94,67,1017,0.0,0,1842.5,0.0,24.68,41.48,4.11,257.7,309.87,15.2,5,308.0,178.0,308.0,Multan,30.1575,71.5249
12.94,71,1017,0.0,0,1949.31,0.01,22.28,35.05,3.55,290.45,348.9,12.16,5,341.0,197.0,341.0,Multan,30.1575,71.5249
12.94,76,1017,0.0,0,2082.82,0.02,21.93,30.4,3.22,326.96,389.13,10.39,5,377.0,250.0,377.0,Multan,30.1575,71.5249
12.94,76,1017,0.0,0,2189.64,0.03,22.28,26.11,2.71,357.32,419.26,8.36,5,406.0,293.0,406.0,Multan,30.1575,71.5249
14.15,25,1017,2.04,71,2162.93,0.02,20.05,24.32,1.88,366.17,422.52,6.4,5,411.0,298.0,411.0,Multan,30.1575,71.5249
10.94,76,1017,0.0,0,2109.53,0.02,17.31,22.89,1.52,367.07,417.13,6.08,5,412.0,290.0,412.0,Multan,30.1575,71.5249
8.94,87,1017,0.0,0,2056.12,0.02,15.25,21.46,1.43,365.07,410.71,6.4,5,411.0,281.0,411.0,Multan,30.1575,71.5249
8.94,87,1017,0.0,0,2056.12,0.02,14.57,20.03,1.51,367.38,410.57,7.09,5,412.0,281.0,412.0,Multan,30.1575,71.5249
12.27,28,1017,1.78,65,2082.82,0.03,14.57,18.42,1.61,377.0,419.62,7.98,5,419.0,294.0,419.0,Multan,30.1575,71.5249
11.93,29,1017,1.82,52,2136.23,0.06,15.25,15.91,1.73,389.67,432.51,9.12,5,427.0,310.0,427.0,Multan,30.1575,71.5249
11.93,29,1017,1.82,52,2136.23,0.06,15.25,15.91,1.73,389.67,432.51,9.12,5,427.0,310.0,427.0,Multan,30.1575,71.5249
11.93,29,1017,1.82,52,2136.23,0.06,15.25,15.91,1.73,389.67,432.51,9.12,5,427.0,310.0,427.0,Multan,30.1575,71.5249
11.93,29,1017,1.82,52,2136.23,0.06,15.25,15.91,1.73,389.67,432.51,9.12,5,427.0,310.0,427.0,Multan,30.1575,71.5249
6.94,93,1018,0.0,0,2189.64,0.16,16.79,11.98,1.79,402.67,439.81,8.99,5,435.0,320.0,435.0,Multan,30.1575,71.5249
6.94,87,1019,0.0,0,2323.15,1.16,21.42,5.99,2.24,409.15,442.68,7.85,5,440.0,323.0,440.0,Multan,30.1575,71.5249
6.94,87,1019,0.0,0,2510.07,3.8,25.7,2.39,2.59,408.79,440.58,6.78,5,439.0,321.0,439.0,Multan,30.1575,71.5249
9.94,81,1020,0.0,0,2429.96,5.36,23.31,7.78,2.59,388.48,420.5,5.32,5,426.0,295.0,426.0,Multan,30.1575,71.5249
11.94,82,1020,0.0,0,2349.85,5.7,19.54,21.1,2.86,370.85,406.71,5.83,5,414.0,275.0,414.0,Multan,30.1575,71.5249
14.94,67,1019,3.09,50,2243.04,3.74,17.65,49.35,3.22,361.97,399.46,7.79,5,409.0,265.0,409.0,Multan,30.1575,71.5249
16.94,63,1019,2.06,50,1201.63,0.47,5.14,137.33,5.72,202.79,223.52,3.26,5,253.0,135.0,253.0,Multan,30.1575,71.5249
17.94,59,1017,4.12,360,1001.36,0.3,3.21,145.91,5.6,163.57,180.46,3.2,5,214.0,114.0,214.0,Multan,30.1575,71.5249
17.94,59,1016,3.09,50,947.95,0.25,2.91,145.91,5.19,152.51,168.64,3.64,5,203.0,108.0,203.0,Multan,30.1575,71.5249
18.94,52,1015,2.06,50,1028.06,0.38,4.97,137.33,4.59,162.73,181.13,5.89,5,213.0,114.0,213.0,Multan,30.1575,71.5249
18.94,52,1015,4.12,50,1201.63,0.45,8.74,120.16,3.87,188.69,211.64,8.99,5,239.0,129.0,239.0,Multan,30.1575,71.5249
17.94,52,1016,3.09,50,1335.14,0.21,13.19,104.43,3.58,209.85,236.4,11.4,5,260.0,141.0,260.0,Multan,30.1575,71.5249
16.94,59,1016,0.0,0,1548.77,0.01,20.22,80.11,3.55,229.82,261.03,15.07,5,280.0,154.0,280.0,Multan,30.1575,71.5249
15.94,67,1017,0.0,0,1815.8,0.0,28.1,55.07,3.99,255.56,294.34,18.75,5,306.0,170.0,306.0,Multan,30.1575,71.5249
14.94,67,1017,0.0,0,2056.12,0.01,33.59,37.55,4.59,280.04,327.08,19.25,5,330.0,187.0,330.0,Multan,30.1575,71.5249
13.94,72,1018,0.0,0,2189.64,0.03,34.62,27.18,4.65,298.8,352.13,17.73,5,349.0,199.0,349.0,Multan,30.1575,71.5249
12.94,82,1018,0.0,0,2296.45,0.09,35.3,19.85,4.35,313.78,372.23,15.07,5,364.0,226.0,364.0,Multan,30.1575,71.5249
11.94,82,1018,0.0,0,2376.56,0.22,37.01,14.13,3.76,322.75,385.62,11.78,5,373.0,245.0,373.0,Multan,30.1575,71.5249
11.94,87,1018,0.0,0,2269.74,0.14,34.27,14.13,2.68,311.72,374.82,8.36,5,362.0,229.0,362.0,Multan,30.1575,71.5249
10.94,87,1018,2.06,360,2029.42,0.05,27.08,19.31,2.21,289.94,350.02,6.65,5,340.0,198.0,340.0,Multan,30.1575,71.5249
10.94,87,1017,0.0,0,1762.39,0.01,19.88,26.46,1.94,264.85,318.4,5.26,5,315.0,182.0,315.0,Multan,30.1575,71.5249
9.94,87,1017,0.0,0,1495.36,0.0,14.91,32.9,1.76,230.41,275.35,4.31,5,280.0,161.0,280.0,Multan,30.1575,71.5249
9.94,87,1017,0.0,0,1321.79,0.0,12.51,35.41,1.65,193.58,231.07,4.12,5,244.0,139.0,244.0,Multan,30.1575,71.5249
9.94,87,1017,0.0,0,1201.63,0.0,12.0,33.62,1.62,166.18,199.72,4.37,5,217.0,123.0,217.0,Multan,30.1575,71.5249
9.94,87,1017,0.0,0,1201.63,0.0,12.0,33.62,1.62,166.18,199.72,4.37,5,217.0,123.0,217.0,Multan,30.1575,71.5249
9.94,87,1017,0.0,0,1201.63,0.0,12.0,33.62,1.62,166.18,199.72,4.37,5,217.0,123.0,217.0,Multan,30.1575,71.5249
9.94,87,1017,0.0,0,1201.63,0.0,12.0,33.62,1.62,166.18,199.72,4.37,5,217.0,123.0,217.0,Multan,30.1575,71.5249
8.94,87,1017,2.06,50,1148.22,0.01,12.17,31.11,1.68,147.04,181.62,5.07,5,198.0,114.0,198.0,Multan,30.1575,71.5249
11.47,34,1018,3.01,9,1268.39,0.08,17.14,23.6,2.41,145.25,183.67,7.03,5,197.0,115.0,197.0,Multan,30.1575,71.5249
12.14,35,1019,2.48,13,1508.71,0.47,25.7,15.74,3.46,153.55,196.63,9.5,5,204.0,122.0,204.0,Multan,30.1575,71.5249
14.7,31,1019,2.52,17,1735.69,3.05,28.79,14.13,4.17,162.95,209.75,12.29,5,213.0,128.0,213.0,Multan,30.1575,71.5249
17.28,27,1020,2.66,16,1869.2,6.76,25.7,22.89,4.89,171.8,221.4,16.47,5,222.0,134.0,222.0,Multan,30.1575,71.5249
16.94,51,1019,2.06,50,1922.61,6.31,22.96,43.99,5.48,183.13,233.66,18.24,5,233.0,140.0,233.0,Multan,30.1575,71.5249
17.94,45,1019,2.06,50,1522.06,1.79,12.34,101.57,7.99,175.98,226.05,12.29,5,226.0,136.0,226.0,Multan,30.1575,71.5249
18.94,42,1017,2.06,50,1321.79,0.94,8.05,123.02,8.46,157.74,200.71,10.51,5,208.0,124.0,208.0,Multan,30.1575,71.5249
20.94,32,1016,4.12,50,1161.58,0.62,6.08,127.32,7.63,135.95,172.86,9.88,5,193.0,110.0,193.0,Multan,30.1575,71.5249
21.94,28,1015,4.12,50,1148.22,0.85,8.48,115.87,6.26,122.08,155.26,11.02,5,185.0,101.0,185.0,Multan,30.1575,71.5249
21.94,28,1014,2.06,50,1295.09,1.31,15.77,94.41,5.42,124.52,158.05,14.31,5,187.0,103.0,187.0,Multan,30.1575,71.5249
20.94,32,1015,2.06,50,1468.66,0.85,26.05,70.81,5.3,128.17,164.73,17.23,5,189.0,106.0,189.0,Multan,30.1575,71.5249
19.94,37,1015,0.0,0,1655.58,0.06,35.99,47.92,5.54,133.83,175.98,20.77,5,191.0,111.0,191.0,Multan,30.1575,71.5249
17.94,39,1015,0.0,0,1949.31,0.07,45.93,27.54,6.85,146.83,197.83,27.11,5,198.0,122.0,198.0,Multan,30.1575,71.5249
13.94,67,1016,0.0,0,2323.15,0.84,56.89,11.35,8.94,159.9,220.44,34.96,5,210.0,133.0,210.0,Multan,30.1575,71.5249
13.94,62,1016,0.0,0,2429.96,2.24,57.58,4.16,9.3,162.64,229.47,38.5,5,213.0,138.0,213.0,Multan,30.1575,71.5249
12.94,67,1017,0.0,0,2243.04,1.58,50.04,5.81,7.09,145.86,210.71,31.66,5,198.0,129.0,198.0,Multan,30.1575,71.5249
11.94,71,1017,0.0,0,1815.8,0.28,37.01,15.38,4.59,114.13,167.1,16.97,5,181.0,107.0,181.0,Multan,30.1575,71.5249
10.94,71,1017,0.0,0,1281.74,0.01,21.59,31.47,2.56,78.54,114.17,7.35,5,163.0,80.0,163.0,Multan,30.1575,71.5249
9.94,81,1016,0.0,0,1014.71,0.0,14.39,37.55,1.82,61.98,89.46,5.51,4,154.0,68.0,154.0,Multan,30.1575,71.5249
9.94,81,1016,0.0,0,881.2,0.0,11.48,38.27,1.55,55.32,80.47,5.32,4,150.0,64.0,150.0,Multan,30.1575,71.5249
9.94,81,1016,0.0,0,827.79,0.0,10.54,37.19,1.48,51.89,77.04,5.19,4,141.0,62.0,141.0,Multan,30.1575,71.5249
9.94,81,1016,0.0,0,801.09,0.0,10.28,36.84,1.49,49.67,74.94,4.94,3,136.0,61.0,136.0,Multan,30.1575,71.5249
9.94,81,1016,0.0,0,801.09,0.0,10.54,36.12,1.55,48.74,73.65,4.62,3,134.0,60.0,134.0,Multan,30.1575,71.5249
9.94,81,1016,0.0,0,801.09,0.0,10.54,36.12,1.55,48.74,73.65,4.62,3,134.0,60.0,134.0,Multan,30.1575,71.5249
9.94,81,1016,0.0,0,801.09,0.0,10.54,36.12,1.55,48.74,73.65,4.62,3,134.0,60.0,134.0,Multan,30.1575,71.5249
9.94,81,1016,0.0,0,801.09,0.0,10.54,36.12,1.55,48.74,73.65,4.62,3,134.0,60.0,134.0,Multan,30.1575,71.5249
7.94,87,1016,0.0,0,821.11,0.01,11.65,33.97,1.73,49.83,74.52,4.62,3,136.0,61.0,136.0,Multan,30.1575,71.5249
9.94,76,1017,0.0,0,1001.36,0.06,17.65,26.82,2.59,59.37,86.38,5.83,4,153.0,67.0,153.0,Multan,30.1575,71.5249
8.94,87,1018,0.0,0,1295.09,0.71,27.08,16.27,3.58,73.24,103.28,6.9,4,160.0,75.0,160.0,Multan,30.1575,71.5249
10.94,76,1018,0.0,0,1482.01,6.03,26.39,17.52,4.23,80.89,114.07,8.36,5,164.0,80.0,164.0,Multan,30.1575,71.5249
12.94,67,1018,2.06,360,1562.12,10.39,22.62,26.82,4.95,83.89,119.28,11.65,5,166.0,83.0,166.0,Multan,30.1575,71.5249
15.94,55,1018,2.06,360,1468.66,8.38,20.73,46.49,5.72,80.58,115.39,13.05,5,164.0,81.0,164.0,Multan,30.1575,71.5249
17.94,48,1017,2.06,360,921.25,2.93,13.19,92.98,9.42,50.57,76.65,8.11,4,138.0,62.0,138.0,Multan,30.1575,71.5249
19.94,42,1016,0.0,0,774.38,1.79,9.77,113.01,10.85,45.74,70.2,7.54,3,126.0,59.0,126.0,Multan,30.1575,71.5249
19.94,40,1014,0.0,0,720.98,1.2,8.14,123.02,11.09,47.47,72.04,7.98,3,130.0,59.0,130.0,Multan,30.1575,71.5249
20.94,35,1013,0.0,0,741.0,1.2,9.6,115.87,10.25,48.19,73.34,9.37,3,132.0,60.0,132.0,Multan,30.1575,71.5249
20.94,35,1013,2.06,360,921.25,1.49,16.11,98.71,9.18,57.19,85.83,12.79,4,152.0,66.0,152.0,Multan,30.1575,71.5249
19.94,40,1013,0.0,0,1121.52,0.89,26.73,77.25,8.94,67.54,101.19,16.72,4,157.0,74.0,157.0,Multan,30.1575,71.5249
17.94,45,1013,0.0,0,1361.85,0.06,37.7,53.64,8.82,80.58,122.03,23.05,5,164.0,84.0,164.0,Multan,30.1575,71.5249
15.94,59,1014,0.0,0,1708.98,0.03,48.67,31.11,9.89,102.8,155.66,32.93,5,175.0,101.0,175.0,Multan,30.1575,71.5249
14.94,67,1015,0.0,0,2082.82,0.39,57.58,15.02,12.28,130.82,194.86,44.08,5,190.0,121.0,190.0,Multan,30.1575,71.5249
13.94,67,1015,0.0,0,2296.45,1.26,58.95,6.35,13.47,150.37,222.43,51.68,5,200.0,134.0,200.0,Multan,30.1575,71.5249
12.94,76,1015,0.0,0,2429.96,1.96,58.95,4.07,13.35,165.64,243.99,53.7,5,216.0,145.0,216.0,Multan,30.1575,71.5249
12.94,82,1015,0.0,0,2590.18,3.05,61.01,2.55,11.8,175.76,259.93,50.16,5,226.0,153.0,226.0,Multan,30.1575,71.5249
11.94,82,1015,0.0,0,2483.37,2.51,58.95,2.57,8.23,168.65,250.49,35.46,5,219.0,148.0,219.0,Multan,30.1575,71.5249
10.94,82,1015,0.0,0,2136.23,0.77,47.98,6.08,4.89,147.74,220.15,20.52,5,199.0,133.0,199.0,Multan,30.1575,71.5249
10.94,87,1015,0.0,0,1695.63,0.14,32.22,12.7,2.98,122.32,180.54,11.78,5,186.0,114.0,186.0,Multan,30.1575,71.5249
10.94,87,1015,0.0,0,1348.5,0.04,20.39,19.31,2.09,98.74,142.05,7.28,5,173.0,94.0,173.0,Multan,30.1575,71.5249
10.94,87,1014,0.0,0,1134.87,0.02,14.39,23.6,1.71,82.41,114.9,5.32,5,165.0,81.0,165.0,Multan,30.1575,71.5249
13.44,43,1014,1.96,18,1028.06,0.01,12.17,27.89,1.56,72.97,98.94,4.24,4,160.0,73.0,160.0,Multan,30.1575,71.5249
13.44,43,1014,1.96,18,1028.06,0.01,12.17,27.89,1.56,72.97,98.94,4.24,4,160.0,73.0,160.0,Multan,30.1575,71.5249
13.44,43,1014,1.96,18,1028.06,0.01,12.17,27.89,1.56,72.97,98.94,4.24,4,160.0,73.0,160.0,Multan,30.1575,71.5249
13.44,43,1014,1.96,18,1028.06,0.01,12.17,27.89,1.56,72.97,98.94,4.24,4,160.0,73.0,160.0,Multan,30.1575,71.5249
9.94,87,1015,0.0,0,921.25,0.0,11.31,38.27,1.61,64.24,86.25,3.61,4,156.0,66.0,156.0,Multan,30.1575,71.5249
10.94,87,1015,2.06,50,1001.36,0.01,15.25,37.91,2.24,66.21,90.08,4.75,4,157.0,68.0,157.0,Multan,30.1575,71.5249
10.94,87,1016,0.0,0,1134.87,0.1,20.56,34.33,2.77,71.9,99.97,6.02,4,159.0,73.0,159.0,Multan,30.1575,71.5249
12.94,67,1017,0.0,0,1108.17,1.19,18.34,45.42,3.01,69.8,100.3,7.22,4,158.0,73.0,158.0,Multan,30.1575,71.5249
13.94,67,1017,0.0,0,1134.87,2.63,16.79,57.22,3.67,70.73,104.03,10.13,4,159.0,75.0,159.0,Multan,30.1575,71.5249
15.94,59,1017,0.0,0,1134.87,2.93,16.28,68.66,4.77,69.53,103.99,11.27,4,158.0,75.0,158.0,Multan,30.1575,71.5249
19.94,49,1016,3.09,310,834.47,1.48,10.37,97.27,6.91,46.38,74.79,7.47,3,128.0,61.0,128.0,Multan,30.1575,71.5249
20.94,43,1014,5.14,310,647.54,0.88,6.6,111.58,6.32,31.19,51.28,5.57,3,91.0,47.0,91.0,Multan,30.1575,71.5249
23.4,22,1013,2.49,324,540.73,0.61,4.8,118.73,5.72,21.81,35.09,4.12,3,71.0,32.0,71.0,Multan,30.1575,71.5249
23.5,22,1013,2.66,318,527.38,0.71,5.06,117.3,4.95,19.57,30.76,4.18,3,67.0,28.0,67.0,Multan,30.1575,71.5249
19.94,49,1012,5.14,360,600.81,0.8,7.8,107.29,4.77,22.69,35.21,5.83,3,73.0,33.0,73.0,Multan,30.1575,71.5249
19.94,49,1013,3.09,360,674.25,0.43,11.48,95.84,5.01,24.91,38.42,7.16,2,78.0,36.0,78.0,Multan,30.1575,71.5249
18.94,42,1013,0.0,0,988.01,0.04,24.33,65.8,4.89,36.24,54.99,12.79,3,103.0,,,Multan,30.1575,71.5249
16.94,55,1014,0.0,0,1508.71,0.06,40.78,32.19,5.54,60.24,89.23,19.76,4,153.0,68.0,153.0,Multan,30.1575,71.5249
15.94,63,1015,0.0,0,2002.72,0.94,52.09,11.35,6.68,88.87,128.58,21.28,5,168.0,87.0,168.0,Multan,30.1575,71.5249
15.94,67,1015,0.0,0,2323.15,3.44,54.84,2.7,7.57,112.03,160.11,22.04,5,180.0,104.0,180.0,Multan,30.1575,71.5249
14.94,67,1015,0.0,0,2563.48,6.93,54.84,0.8,8.82,131.33,185.24,25.08,5,190.0,116.0,190.0,Multan,30.1575,71.5249
12.94,71,1016,0.0,0,2750.4,9.61,57.58,0.32,10.37,147.03,204.43,29.13,5,198.0,125.0,198.0,Multan,30.1575,71.5249
10.94,82,1016,0.0,0,2883.91,9.39,65.8,0.18,11.21,155.54,212.12,30.91,5,206.0,129.0,206.0,Multan,30.1575,71.5249
10.94,87,1016,0.0,0,2750.4,6.76,65.8,0.31,9.89,150.84,205.91,27.11,5,201.0,126.0,201.0,Multan,30.1575,71.5249
14.22,43,1016,2.75,335,2429.96,3.8,56.21,0.83,7.57,136.44,189.99,21.79,5,193.0,118.0,193.0,Multan,30.1575,71.5249
13.86,44,1016,2.97,351,2002.72,1.59,42.84,2.53,5.48,118.69,171.43,16.47,5,184.0,109.0,184.0,Multan,30.1575,71.5249
13.39,46,1016,2.94,359,1682.28,0.62,31.87,5.1,3.81,107.1,157.75,12.16,5,178.0,102.0,178.0,Multan,30.1575,71.5249
12.93,48,1016,2.72,3,1548.77,0.47,25.7,6.44,3.04,103.82,151.09,9.75,5,176.0,99.0,176.0,Multan,30.1575,71.5249
12.93,48,1016,2.72,3,1548.77,0.47,25.7,6.44,3.04,103.82,151.09,9.75,5,176.0,99.0,176.0,Multan,30.1575,71.5249
12.93,48,1016,2.72,3,1548.77,0.47,25.7,6.44,3.04,103.82,151.09,9.75,5,176.0,99.0,176.0,Multan,30.1575,71.5249
12.93,48,1016,2.72,3,1548.77,0.47,25.7,6.44,3.04,103.82,151.09,9.75,5,176.0,99.0,176.0,Multan,30.1575,71.5249
10.94,87,1017,0.0,0,1535.42,0.87,23.65,5.28,2.92,105.23,149.83,8.11,5,177.0,98.0,177.0,Multan,30.1575,71.5249
8.94,87,1018,0.0,0,1815.8,5.53,27.76,1.27,4.47,122.47,168.11,7.92,5,186.0,107.0,186.0,Multan,30.1575,71.5249
8.94,81,1018,0.0,0,2323.15,17.88,33.59,0.45,7.09,147.46,196.13,7.54,5,198.0,121.0,198.0,Multan,30.1575,71.5249
8.94,87,1019,0.0,0,2510.07,27.49,32.56,6.26,9.06,156.49,204.7,7.28,5,207.0,126.0,207.0,Multan,30.1575,71.5249
11.94,76,1020,0.0,0,2456.67,27.27,31.53,16.81,8.94,153.87,201.03,11.15,5,204.0,124.0,204.0,Multan,30.1575,71.5249
15.94,55,1020,2.06,50,2216.34,17.43,32.56,39.7,7.99,146.05,192.05,14.44,5,198.0,119.0,198.0,Multan,30.1575,71.5249
19.94,40,1019,2.06,360,1134.87,3.97,16.79,98.71,8.23,68.48,99.82,9.12,4,158.0,73.0,158.0,Multan,30.1575,71.5249
19.94,40,1017,3.09,360,841.14,1.9,10.11,120.16,7.63,53.24,81.43,8.23,4,145.0,64.0,145.0,Multan,30.1575,71.5249
20.94,35,1016,3.09,360,734.33,1.19,7.54,130.18,7.39,50.48,77.38,8.49,4,138.0,62.0,138.0,Multan,30.1575,71.5249
22.94,28,1016,2.06,50,841.14,1.93,12.17,114.44,6.74,52.12,79.49,10.89,4,142.0,63.0,142.0,Multan,30.1575,71.5249
22.94,28,1015,3.09,50,1201.63,3.52,23.99,87.26,6.62,67.06,99.44,16.09,4,157.0,73.0,157.0,Multan,30.1575,71.5249
22.94,28,1016,3.09,360,1575.47,3.13,39.76,61.51,7.51,84.01,123.37,22.04,5,166.0,85.0,166.0,Multan,30.1575,71.5249
21.94,33,1016,2.06,360,1869.2,0.34,56.21,41.13,10.13,100.17,147.44,34.45,5,174.0,97.0,174.0,Multan,30.1575,71.5249
18.94,45,1017,0.0,0,2296.45,0.07,71.97,26.11,14.66,125.47,182.29,50.66,5,187.0,115.0,187.0,Multan,30.1575,71.5249
16.94,55,1017,0.0,0,2910.61,1.96,97.33,7.42,20.74,163.62,230.11,68.9,5,214.0,138.0,214.0,Multan,30.1575,71.5249
15.94,59,1017,0.0,0,3337.86,6.87,109.67,0.69,25.51,196.31,270.12,83.09,5,246.0,158.0,246.0,Multan,30.1575,71.5249
12.94,62,1017,0.0,0,4005.43,15.65,123.38,0.04,31.47,237.46,316.98,98.29,5,287.0,182.0,287.0,Multan,30.1575,71.5249
12.94,67,1018,0.0,0,4592.9,21.23,135.72,0.02,35.76,267.42,349.38,106.39,5,318.0,198.0,318.0,Multan,30.1575,71.5249
12.94,67,1017,0.0,0,4165.65,16.32,115.16,0.06,23.37,239.77,317.54,78.02,5,289.0,182.0,289.0,Multan,30.1575,71.5249
12.94,67,1017,0.0,0,3231.05,8.27,86.37,0.39,12.76,188.78,258.87,50.66,5,239.0,153.0,239.0,Multan,30.1575,71.5249
9.94,76,1017,0.0,0,2429.96,2.29,62.38,2.55,7.75,150.12,213.58,34.96,5,200.0,130.0,200.0,Multan,30.1575,71.5249
14.09,28,1016,1.35,332,1869.2,0.29,43.18,9.39,5.3,125.11,182.4,24.57,5,187.0,115.0,187.0,Multan,30.1575,71.5249
13.53,29,1016,1.38,346,1655.58,0.09,35.3,13.77,4.35,118.57,170.5,19.51,5,184.0,109.0,184.0,Multan,30.1575,71.5249
13.14,29,1017,1.23,347,1682.28,0.16,37.7,11.44,4.47,124.89,173.32,16.47,5,187.0,110.0,187.0,Multan,30.1575,71.5249
13.14,29,1017,1.23,347,1682.28,0.16,37.7,11.44,4.47,124.89,173.32,16.47,5,187.0,110.0,187.0,Multan,30.1575,71.5249
13.14,29,1017,1.23,347,1682.28,0.16,37.7,11.44,4.47,124.89,173.32,16.47,5,187.0,110.0,187.0,Multan,30.1575,71.5249
13.14,29,1017,1.23,347,1682.28,0.16,37.7,11.44,4.47,124.89,173.32,16.47,5,187.0,110.0,187.0,Multan,30.1575,71.5249
12.71,31,1017,0.37,303,1842.5,0.82,43.87,5.72,5.19,135.58,182.61,14.44,5,192.0,115.0,192.0,Multan,30.1575,71.5249
8.94,81,1018,0.0,0,2269.74,7.82,50.72,0.64,6.85,159.16,208.76,13.68,5,210.0,128.0,210.0,Multan,30.1575,71.5249
7.94,87,1019,0.0,0,2910.61,24.14,57.58,0.73,8.23,186.37,239.81,12.29,5,237.0,143.0,237.0,Multan,30.1575,71.5249
